Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP11;qValue;fold;log2(fold)
8580009;8580056;8581234;8581243;+;-;SCO7747;hypothetical protein;29;50;0,120984671;0,58;-0,785875195
;4421136;4422659;;+;-;SCO4024;integral membrane efflux protein;14;25;0,121077884;0,56;-0,836501268
6162715;6162715;6161552;6161552;-;-;SCO5662;adenosine deaminase;53;25;0,121141426;2,12;1,084064265
7210082;7210082;7210882;;+;-;SCO6520;RNA polymerase sigma factor;34;12;0,121205753;2,833333333;1,502500341
;6407079;6408017;;+;-;SCO5851;hypothetical protein;16;27;0,121320856;0,592592593;-0,754887502
8601808;8601808;8601284;8601282;-;-;SCO7773;hypothetical protein;263;131;0,121320856;2,007633588;1,005495988
;6731834;6730923;;-;-;SCO6129;DNA-binding protein;15;26;0,121440426;0,576923077;-0,793549123
2557982;2557982;2557326;2556986;-;-;SCO2385;hypothetical protein;78;34;0,121597717;2,294117647;1,197939378
343165;343165;342578;342578;-;-;SCO0340;hypothetical protein;36;11;0,121682015;3,272727273;1,710493383
1987561;1987618;1988463;1988468;+;-;SCO1855;precorrin-4 C11-methyltransferase;186;104;0,121682015;1,788461538;0,838719093
;4738692;4737844;4737645;-;-;SCO4326;hypothetical protein;215;123;0,121789976;1,74796748;0,805678344
2825215;2822731;2820608;2820565;-;-;SCO2602;hypothetical protein;118;67;0,121792009;1,76119403;0,816553859
1370178;1370221;1370712;1370712;+;-;SCO1295;transcription regulator AsnC;69;116;0,122652826;0,594827586;-0,749456538
3934711;;;3934875;+;-;predicted RNA;-;187;314;0,122652826;0,595541401;-0,747726289
4741364;4741364;4739973;4739973;-;-;SCO4329;hypothetical protein;45;21;0,122831143;2,142857143;1,099535674
806158;;;806071;-;-;predicted RNA;-;247;81;0,122831143;3,049382716;1,608517229
;7204898;7205176;;+;-;SCO6514;hypothetical protein;14;29;0,122995943;0,482758621;-1,050626073
1244909;1244920;1245774;;+;-;SCO1181;hypothetical protein;323;728;0,123227493;0,443681319;-1,172404286
6131221;;;6132154;+;-;predicted RNA;-;171;373;0,123335766;0,45844504;-1,125179305
6681339;6681383;6682630;6682718;+;-;SCO6083;hypothetical protein;226;133;0,123721978;1,69924812;0,764896527
4504229;4504259;4505389;4505459;+;-;SCO4106;bifunctional enzyme deaminase/reductase;35;61;0,124046807;0,573770492;-0,801454321
4527373;;;4527023;-;-;predicted RNA;antisense: SCO4120;99;166;0,124246979;0,596385542;-0,745682811
4957592;4957544;4957302;4957265;-;-;SCO4540;hypothetical protein;291;545;0,124641644;0,533944954;-0,905237077
2430335;2430388;2431185;2431185;+;-;SCO2260;hypothetical protein;23;40;0,124964531;0,575;-0,798366139
4628324;4628357;4628737;4629421;+;-;SCO4222;hypothetical protein;336;721;0,124964531;0,466019417;-1,101538026
;4814606;4812954;4812931;-;-;SCO4396;integral membrane transport protein;84;43;0,125514518;1,953488372;0,966052668
2459064;;;2459290;+;-;predicted RNA;antisense: SCO2288;91;155;0,125704936;0,587096774;-0,768329765
1715678;1715678;1715151;1714924;-;-;SCO1604;hypothetical protein;73;126;0,125839972;0,579365079;-0,787455365
5666893;;;5666820;-;-;SCOt53;Met tRNA;44;94;0,125940867;0,468085106;-1,095157233
;1598093;1597578;;-;aroK;SCO1495;shikimate kinase;277;143;0,126377095;1,937062937;0,953870829
3616272;3616286;3616798;3616860;+;-;SCO3270;hypothetical protein;62;103;0,126524913;0,601941748;-0,732304217
5835183;5835206;5836510;5836510;+;-;SCO5365;transferase;434;326;0,126524913;1,331288344;0,412823078
1401129;1401207;1402082;1402082;+;uppP;SCO1326;UDP pyrophosphate phosphatase;52;95;0,126685476;0,547368421;-0,86941589
4802849;4802849;4803460;4803460;+;-;SCO4386;hypothetical protein;24;41;0,126718746;0,585365854;-0,772589504
2066411;2066411;2065389;2065382;-;-;SCO1934;protoheme IX farnesyltransferase;687;565;0,126718746;1,215929204;0,282059232
5558498;5558498;5560300;5560314;+;-;SCO5113;ABC transporter lipoprotein BldKB;350;273;0,126901133;1,282051282;0,358453971
;6423998;6424549;6424549;+;dut;SCO5868;deoxyuridine 5'-triphosphate nucleotidohydrolase;599;383;0,127153634;1,563968668;0,645211611
4739326;4739311;4738682;;-;-;SCO4327;hypothetical protein;113;54;0,129137687;2,092592593;1,06529146
6588200;6588242;6589453;6589453;+;-;SCO6008;transcriptional repressor protein;115;59;0,129137687;1,949152542;0,962847002
7676473;7676473;7675634;7675624;-;-;SCO6910;insertion element transposase;36;61;0,129224866;0,590163934;-0,760812336
6074171;;;6074093;-;-;predicted RNA;-;54;110;0,129224866;0,490909091;-1,026472211
5587668;5587673;5588431;5588680;+;-;SCO5140;hypothetical protein;330;189;0,129224866;1,746031746;0,80407979
3700546;3700571;3702733;3702733;+;-;SCO3344;Ser/Thr protein kinase;264;200;0,129224866;1,32;0,40053793
5755872;5755807;5755073;;-;-;SCO5283;two-component system response regulator;490;329;0,129224866;1,489361702;0,574694165
7334454;7334456;7334863;7334957;+;-;SCO6613;hypothetical protein;53;90;0,129243208;0,588888889;-0,763932642
1777749;1777840;1778634;1778634;+;-;SCO1659;glycerol uptake facilitator protein;603;441;0,129610186;1,367346939;0,451379346
4027671;4027671;4026217;4026217;-;-;SCO3648;transmembrane efflux protein;46;87;0,129808445;0,528735632;-0,91938154
5284281;5284273;5283653;5283612;-;-;SCO4854;hypothetical protein;68;119;0,129838381;0,571428571;-0,807354922
7077213;7077213;7076437;7076285;-;-;SCO6409;methionine aminopeptidase;37;63;0,130233676;0,587301587;-0,767826558
;5109769;5109960;5110226;+;-;SCO4679;hypothetical protein;2677;1983;0,130262648;1,349974786;0,432932461
3928235;3928235;3927783;;-;-;SCO3552;hypothetical protein;28;47;0,130596006;0,595744681;-0,74723393
6163511;6163511;6163960;6163976;+;-;SCO5664;hypothetical protein;558;322;0,13105895;1,732919255;0,793204434
2784955;;;2785016;+;-;predicted RNA;antisense: SCO2578;49;104;0,131170437;0,471153846;-1,085729874
82441;82441;81602;81592;-;-;SCO0098;transposase;36;61;0,131695019;0,590163934;-0,760812336
3155187;;;3155273;+;-;SCOt23;Leu tRNA;85;150;0,131695019;0,566666667;-0,819427754
5542472;5542475;5542909;5542909;+;-;SCO5102;mutT-like protein;131;61;0,131734266;2,147540984;1,102685664
;4888303;4889004;4889074;+;-;SCO4470;phosphoglycerate mutase;229;131;0,131734266;1,748091603;0,805780787
;1718090;1716909;1716909;-;-;SCO1607;serine protease membrane protein;32;12;0,132510152;2,666666667;1,415037499
3825371;3825371;3826210;3826220;+;-;SCO3466;transposase;37;61;0,132867731;0,606557377;-0,721283972
5182977;5182993;5184117;5184127;+;-;SCO4771;inosine 5-monophosphate dehydrogenase;486;365;0,13290306;1,331506849;0,41305985
8433403;8433408;8434529;8434674;+;-;SCO7606;amino acid binding protein;76;143;0,133079303;0,531468531;-0,911943823
5287473;5287468;5286986;5286986;-;-;SCO4857;succinate dehydrogenase membrane subunit;703;461;0,13318598;1,52494577;0,608757939
3826473;3826473;3827312;3827312;+;-;SCO3467;transposase;37;61;0,13336386;0,606557377;-0,721283972
842488;842488;843747;843747;+;-;SCO0796;hypothetical protein;23;39;0,133623021;0,58974359;-0,761840263
2009468;2009469;2010041;;+;-;SCO1876;RNA polymerase sigma factor;30;51;0,133724456;0,588235294;-0,765534746
;1883100;1882015;;-;-;SCO1761;prephenate dehydrogenase;51;24;0,135180524;2,125;1,087462841
1326802;1326802;1327284;1327427;+;-;SCO1255;G/U mismatch-specific DNA glycosylase;58;99;0,136069856;0,585858586;-0,771375625
924917;924917;925795;926598;+;-;SCO0878;hydrolase;19;32;0,136147974;0,59375;-0,752072487
6526903;6526903;6527715;6527715;+;-;SCO5956;regulatory protein;40;66;0,136259739;0,606060606;-0,722466024
5172680;;;5172596;-;-;predicted RNA;-;115;199;0,136426086;0,577889447;-0,79113457
5619569;5619569;5621248;5621248;+;-;SCO5173;hypothetical protein;157;92;0,138731192;1,706521739;0,771058793
4390032;4389862;4389593;4389545;-;-;SCO3993;hypothetical protein;26;47;0,13882237;0,553191489;-0,854149134
;6178250;6180280;6180280;+;-;SCO5677;ATP/GTP binding protein;36;17;0,13883065;2,117647059;1,08246216
4829632;;;4829185;-;-;predicted RNA;antisense: SCO4411;132;246;0,13883065;0,536585366;-0,898120386
6214179;6213925;6213362;6213360;-;-;SCO5702;lipoprotein;104;49;0,138978187;2,12244898;1,085729874
272887;272892;273656;273695;+;-;SCO0282;deoR family transcriptional regulator;30;51;0,139114071;0,588235294;-0,765534746
2410304;2410423;2411784;2411986;+;-;SCO2241;glutamine synthetase;254;170;0,139114071;1,494117647;0,579293751
4880118;;;4880244;+;-;predicted RNA;-;122;204;0,139177804;0,598039216;-0,741688004
1393131;1393128;1392691;1392643;-;-;SCO1317;hypothetical protein;20;36;0,139278808;0,555555556;-0,847996907
1173674;1173674;1174600;1174624;+;-;SCO1116;hypothetical protein;358;233;0,139278808;1,536480687;0,619629633
5784596;5784570;5784136;5784121;-;-;SCO5312;hypothetical protein;128;60;0,139347469;2,133333333;1,093109404
;1038243;1040561;1040561;+;-;SCO0985;5-methyltetrahydropteroyltriglutamate/homocysteine S-methyltransferase;23;44;0,139637329;0,522727273;-0,935869663
;5302356;5301340;;-;-;SCO4872;hypothetical protein;16;27;0,139783209;0,592592593;-0,754887502
3656042;3656071;3657396;3657409;+;-;SCO3305;hypothetical protein;74;142;0,140603274;0,521126761;-0,940293754
6498291;6498298;6499377;6499377;+;-;SCO5930;NTP pyrophosphohydrolase;29;48;0,14121762;0,604166667;-0,726981506
5113618;;;5112976;-;-;predicted RNA;antisense: SCO4683;134;252;0,14129444;0,531746032;-0,911190733
276918;276938;278827;278963;+;-;SCO0285;sodium/proton antiporter;17;28;0,141897471;0,607142857;-0,719892081
4830368;;;4830563;+;-;predicted RNA;-;139;236;0,141968053;0,588983051;-0,763701977
5889548;;;5889591;+;-;predicted RNA;-;263;79;0,142327679;3,329113924;1,735138241
6602576;;;6602618;+;-;predicted RNA;antisense: SCO6020;57;122;0,142327679;0,467213115;-1,097847323
6357151;6357219;6357857;6358076;+;-;SCO5813;hypothetical protein;540;361;0,142350462;1,495844875;0,58096057
;1076719;1075397;;-;-;SCO1020;hypothetical protein;43;20;0,142374741;2,15;1,10433666
;3584822;3585724;;+;-;SCO3234;phosphotransferase;15;25;0,142773951;0,6;-0,736965594
3479314;3479314;3478490;3478370;-;-;SCO3174;exodeoxyribonuclease;62;112;0,142933065;0,553571429;-0,853158612
5822196;5822215;5823504;5823504;+;-;SCO5354;homoserine dehydrogenase;182;106;0,142971637;1,716981132;0,779874186
;951217;951522;;+;-;SCO0905;hypothetical protein;24;33;0,143673168;0,727272727;-0,459431619
2286952;2286936;2285983;2285983;-;-;SCO2126;glucokinase;839;756;0,143673168;1,10978836;0,150284576
7671207;7671207;7669618;7669586;-;-;SCO6906;hypothetical protein;38;71;0,143968902;0,535211268;-0,901819606
841693;841688;840399;840399;-;-;SCO0794;transcriptional regulator;29;49;0,143998969;0,591836735;-0,756728849
4551084;;;4551524;+;-;predicted RNA;antisense: SCO4136;111;201;0,144065795;0,552238806;-0,856635825
2373508;2373658;2374182;2374318;+;-;SCO2209;transcriptional regulator;18;31;0,144708808;0,580645161;-0,784271309
1031600;1031600;1031956;1032412;+;-;SCO0980;hypothetical protein;22;38;0,144859876;0,578947368;-0,788495895
6983887;6983887;6983231;6982908;-;-;SCO6323;TetR family transcriptional regulator;18;31;0,145525728;0,580645161;-0,784271309
;7179429;7180760;7180802;+;-;SCO6487;hypothetical protein;110;60;0,145525728;1,833333333;0,874469118
6055700;6055700;6055467;6055109;-;-;SCO5557;hypothetical protein;281;136;0,145693034;2,066176471;1,046963479
5721695;5721695;5722660;5722673;+;-;SCO5262;dehydrogenase;190;111;0,146224461;1,711711712;0,775439742
3426533;3426533;3427051;3427051;+;-;SCO3126;hypothetical protein;134;247;0,146842394;0,542510121;-0,882278041
;8443733;8444002;;+;-;SCO7616;AbaA-like protein;74;24;0,147567125;3,083333333;1,624490865
650624;650624;651388;651388;+;-;SCO0611;hypothetical protein;18;30;0,14835785;0,6;-0,736965594
8334140;8334140;8333583;8333571;-;-;SCO7518;TetR family transcriptional regulator;27;44;0,149015687;0,613636364;-0,704544116
2738143;;;2738162;+;-;predicted RNA;antisense: SCO2540;36;103;0,149051912;0,349514563;-1,516575526
;6700715;6700005;;-;-;SCO6100;phosphoadenosine phosphosulfate reductase;16;27;0,149115093;0,592592593;-0,754887502
7739795;7739795;7739022;7738952;-;-;SCO6971;precorrin 6A synthase;141;69;0,149115093;2,043478261;1,031026896
3636343;3636242;3634209;3634135;-;-;SCO3286;hypothetical protein;170;114;0,149115093;1,49122807;0,576500922
;7484114;7485328;7485328;+;-;SCO6731;acetyl-CoA acetyltransferase;26;10;0,149331822;2,6;1,378511623
7347655;7347655;7348320;7348320;+;-;SCO6625;hypothetical protein;43;72;0,149331822;0,597222222;-0,743660247
2258205;;;2257875;-;-;predicted RNA;antisense: SCO2100;12046;25109;0,149357538;0,479748297;-1,059650408
2244813;2244789;2243269;2243209;-;murE;SCO2089;UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase;139;82;0,149862341;1,695121951;0,761389068
;7689630;7690454;7690454;+;-;SCO6926;hypothetical protein;22;37;0,149917129;0,594594595;-0,750021747
3907269;3907269;3908108;3908108;+;-;SCO3539;transposase;37;61;0,150410669;0,606557377;-0,721283972
2273425;2273425;2272073;2272071;-;-;SCO2115;2-dehydro-3-deoxyphosphoheptonate aldolase;321;236;0,150410669;1,360169492;0,443786438
4774975;4775082;4775639;4775639;+;-;SCO4361;hypothetical protein;29;48;0,150896864;0,604166667;-0,726981506
6355559;6355559;6354012;6354006;-;-;SCO5810;transmembrane efflux protein;25;42;0,150973421;0,595238095;-0,748461233
5854126;5854163;5854486;5854586;+;-;SCO5386;anti-sigma factor antagonist;114;188;0,150997674;0,606382979;-0,721698838
2132970;2132964;2132026;2132026;-;-;SCO1997;hypothetical protein;106;200;0,151091695;0,53;-0,915935735
;6431627;6430947;6430891;-;-;SCO5875;potassium uptake protein;326;193;0,151585138;1,689119171;0,756271117
4003950;4003950;4004615;4004615;+;-;SCO3624;hypothetical protein;46;76;0,151938176;0,605263158;-0,724365557
5329443;5329422;5328418;5328418;-;-;SCO4895;RNA polymerase factor sigma-70;251;545;0,152092753;0,460550459;-1,118568866
3941222;3941251;3943206;3943210;+;-;SCO3563;acetyl-CoA synthetase;241;180;0,152171737;1,338888889;0,42103624
5243806;;;5243904;+;-;predicted RNA;-;89;132;0,15235155;0,674242424;-0,568660688
2929681;;;2929756;+;-;SCOt18;Arg tRNA;201;332;0,15262296;0,605421687;-0,72398774
3529272;3529272;3531188;3531194;+;-;SCO3217;transcriptional regulator;19;31;0,152918076;0,612903226;-0,706268797
;4352000;4351038;4350981;-;-;SCO3951;hypothetical protein;103;195;0,152918076;0,528205128;-0,920829787
2333054;2332812;2332033;2332033;-;-;SCO2168;hypothetical protein;766;604;0,153016253;1,268211921;0,342795843
2561382;2561443;2561691;2561800;+;acpP;SCO2389;acyl carrier protein;4386;3323;0,153321907;1,319891664;0,400419519
;5986606;5986845;5986860;+;-;SCO5500;hypothetical protein;653;380;0,153502006;1,718421053;0,781083573
4582585;;;4582621;+;-;predicted RNA;antisense: SCO4167;54;119;0,153602667;0,453781513;-1,139930261
1622946;1622716;1621004;1621001;-;secD;SCO1516;preprotein translocase subunit SecD;235;169;0,153602667;1,390532544;0,47563751
3441586;3441595;3441891;3441906;+;-;SCO3140;hypothetical protein;136;230;0,154163126;0,591304348;-0,75802721
4141915;;;4141994;+;-;predicted RNA;-;1434;706;0,154163126;2,031161473;1,022304935
637257;637261;637824;637838;+;-;SCO0596;DNA-binding protein;262;146;0,155052828;1,794520548;0,843598443
8137032;;;8137179;+;-;predicted RNA;antisense: SCO7327;116;191;0,155052828;0,607329843;-0,719447833
4625965;4625975;4626166;4626393;+;-;SCO4218;small hydrophilic protein;229;397;0,155361917;0,576826196;-0,793791409
3453828;3453684;3453247;3453247;-;-;SCO3152;hypothetical protein;71;117;0,155521964;0,606837607;-0,7206176
4592436;4592436;4592011;4591889;-;-;SCO4182;D-tyrosyl-tRNA(Tyr) deacylase;51;85;0,155580756;0,6;-0,736965594
5236181;5236206;5237090;5237136;+;-;SCO4809;succinyl-CoA synthetase subunit alpha;2267;1218;0,155580756;1,861247947;0,896270258
8442765;8442765;8442244;8442161;-;-;SCO7614;regulatory protein;48;80;0,155840682;0,6;-0,736965594
;2117905;2117630;2117558;-;-;SCO1978;AbaA-like protein;27;46;0,155942488;0,586956522;-0,768674454
6889619;6889624;6890412;6890720;+;-;SCO6264;reductase;193;111;0,155942488;1,738738739;0,798041171
1789760;1789748;1788693;1788685;-;-;SCO1669;ATP/GTP-binding protein;103;51;0,156287458;2,019607843;1,014075185
;7220309;7221370;;+;-;SCO6529;ATP/GTP binding protein;15;25;0,156656755;0,6;-0,736965594
2130524;2130524;2129838;2129777;-;-;SCO1993;hypothetical protein;34;56;0,156693395;0,607142857;-0,719892081
615610;;;615640;+;-;predicted RNA;antisense: SCO0573;85;177;0,158011127;0,480225989;-1,058214614
;1256138;1258141;1258141;+;-;SCO1185;hypothetical protein;21;36;0,158191309;0,583333333;-0,777607579
5055828;5055828;5058728;5059129;+;-;SCO4632;ATP/GTP binding protein;28;51;0,158238869;0,549019608;-0,86507042
1225991;1225983;1225651;1225289;-;-;SCO1166;hypothetical protein;131;225;0,158238869;0,582222222;-0,78035819
;2279554;2278559;;-;-;SCO2118;D-lactate dehydrogenase;20;34;0,158681958;0,588235294;-0,765534746
6369344;6369367;6370224;6370249;+;-;SCO5821;serine protease;68;124;0,158723644;0,548387097;-0,866733469
3768799;;;3769112;+;-;predicted RNA;antisense: SCO3404;100;163;0,159723814;0,613496933;-0,704871964
;2085561;2084575;2084564;-;-;SCO1950;hypothetical protein;301;189;0,159723814;1,592592593;0,671377253
2789540;;;2789573;+;-;predicted RNA;antisense: SCO2583;49;111;0,160205199;0,441441441;-1,179706022
;3038344;3038898;;+;-;SCO2784;aceytltranferase;40;14;0,16049826;2,857142857;1,514573173
5085551;5085653;5086240;5086813;+;-;SCO4656;hypothetical protein;82;146;0,161356709;0,561643836;-0,832272554
1616388;1616388;1616528;1616528;+;-;SCO1512;hypothetical protein;426;208;0,161356709;2,048076923;1,034269902
7847381;7847365;7846397;7846396;-;-;SCO7057;esterase;124;62;0,161414581;2;1
3358781;3358788;3359225;3359312;+;-;SCO3065;hypothetical protein;203;375;0,161414581;0,541333333;-0,885410868
3087748;3087748;3088677;;+;-;SCO2828;amino acid ABC transporter substrate-binding protein;347;228;0,161666662;1,521929825;0,605901838
;8233778;8232555;;-;-;SCO7417;cytochrome P450-family protein;34;14;0,16173349;2,428571429;1,280107919
4080613;;;4080490;-;-;predicted RNA;antisense: SCO3702;89;148;0,162956288;0,601351351;-0,733719935
4934597;4934597;4934190;4934190;-;-;SCO4510;hypothetical protein;25;42;0,16322374;0,595238095;-0,748461233
5593381;5593269;5592745;5592711;-;-;SCO5146;methyltransferase;247;127;0,16322374;1,94488189;0,959682545
3397424;;;3397555;+;-;predicted RNA;antisense: SCO3102;103;168;0,16322374;0,613095238;-0,705816896
2882590;2882590;2880455;2880455;-;-;SCO2649;4-alpha-glucanotransferase;42;21;0,163260831;2;1
;2857300;2858685;;+;-;SCO2631;amino acid permease;14;24;0,16345777;0,583333333;-0,777607579
4607362;4607362;4607787;4607787;+;-;SCO4198;DNA-binding protein;850;595;0,16345777;1,428571429;0,514573173
;7137903;7138841;;+;-;SCO6453;transport permease;89;44;0,163901494;2,022727273;1,016301812
5015253;5015214;5014126;5014035;-;-;SCO4592;hypothetical protein;98;188;0,164012499;0,521276596;-0,939879008
2820558;2820558;2819482;2819482;-;-;SCO2601;hypothetical protein;149;88;0,164028557;1,693181818;0,759736902
;7870519;7869683;;-;-;SCO7080;insertion element transposase;16;26;0,1640703;0,615384615;-0,700439718
6219584;;;6219718;+;-;predicted RNA;-;429;777;0,164142939;0,552123552;-0,856936951
5854625;;;5854719;+;-;predicted RNA;-;103;172;0,164558394;0,598837209;-0,739764228
3377264;3377175;3376252;3376241;-;-;SCO3083;hypothetical protein;2466;1313;0,164558394;1,87814166;0,909305884
