Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM12;qValue;fold;log2(fold)
;7390536;7391201;;+;-;SCO6655;GTP cyclohydrolase II;6;3;1;2;1
;8544237;8543383;;-;-;SCO7706;DNA-binding protein;6;3;1;2;1
;8607405;8606671;;-;-;SCO7779;oxidoreductase;6;3;1;2;1
;3869;6220;;+;-;SCO0003;DNA-binding protein;7;3;1;2,333333333;1,222392421
;504705;503539;;-;-;SCO0484;monooxygenase;7;3;1;2,333333333;1,222392421
;546358;547116;;+;-;SCO0511;dehydrogenase;7;3;1;2,333333333;1,222392421
;1411647;1411826;;+;-;SCO1334;hypothetical protein;7;3;1;2,333333333;1,222392421
;1965466;1966254;;+;-;SCO1837;hypothetical protein;7;3;1;2,333333333;1,222392421
;2911856;2914579;;+;-;SCO2673;hypothetical protein;7;3;1;2,333333333;1,222392421
;2975219;2975617;;+;-;SCO2728;hypothetical protein;7;3;1;2,333333333;1,222392421
;3126611;3127843;;+;-;SCO2872;hypothetical protein;7;3;1;2,333333333;1,222392421
;3477664;3476105;;-;-;SCO3172;monooxygenase;7;3;1;2,333333333;1,222392421
;4990935;4991234;;+;-;SCO4572;NADH dehydrogenase subunit K;7;3;1;2,333333333;1,222392421
;5066624;5067004;;+;-;SCO4642;hypothetical protein;7;3;1;2,333333333;1,222392421
;5166604;5167686;;+;-;SCO4755;transcriptional regulator;7;3;1;2,333333333;1,222392421
;6170654;6172081;;+;-;SCO5671;oxidoreductase;7;3;1;2,333333333;1,222392421
;6717615;6716656;;-;-;SCO6113;peptide ABC transporter integral membrane protein;7;3;1;2,333333333;1,222392421
;6958898;6957972;;-;-;SCO6298;hypothetical protein;7;3;1;2,333333333;1,222392421
;7922097;7922885;;+;-;SCO7130;hypothetical protein;7;3;1;2,333333333;1,222392421
;8336018;8334804;;-;-;SCO7520;hypothetical protein;7;3;1;2,333333333;1,222392421
;8663639;8661288;;-;-;SCO7844;DNA-binding protein;7;3;1;2,333333333;1,222392421
;730984;731976;;+;-;SCO0690;oxidoreductase, molybdopterin binding subunit;8;3;1;2,666666667;1,415037499
;2049519;2049689;;+;-;SCO1914;hypothetical protein;8;3;1;2,666666667;1,415037499
;2927738;2925258;;-;-;SCO2684;ATP-binding membrane protein;8;3;1;2,666666667;1,415037499
;4500126;4500524;;+;-;SCO4101;hypothetical protein;8;3;1;2,666666667;1,415037499
;4717214;4717603;;+;-;SCO4302;hypothetical protein;8;3;1;2,666666667;1,415037499
;4775082;4775639;;+;-;SCO4361;hypothetical protein;8;3;1;2,666666667;1,415037499
;6160669;6159509;;-;-;SCO5660;peptidase;8;3;1;2,666666667;1,415037499
;7166743;7167336;;+;-;SCO6476;adenylosuccinate lyase;8;3;1;2,666666667;1,415037499
;7608214;7609278;;+;-;SCO6838;monooxygenase;8;3;1;2,666666667;1,415037499
;8339560;8337389;;-;-;SCO7522;DNA ligase;8;3;1;2,666666667;1,415037499
;447161;446214;;-;-;SCO0429;oxidoreductase;9;3;1;3;1,584962501
;1060181;1061398;;+;-;SCO1005;insertion element;9;3;1;3;1,584962501
;2129776;2129270;;-;-;SCO1992;hypothetical protein;9;3;1;3;1,584962501
;3008032;3006815;;-;-;SCO2759;transposase;9;3;1;3;1,584962501
;3093823;3092672;;-;-;SCO2834;hypothetical protein;9;3;1;3;1,584962501
;6409828;6409025;;-;-;SCO5853;hypothetical protein;9;3;1;3;1,584962501
;7057809;7059026;;+;-;SCO6391;IS110 transposase/integrase;9;3;1;3;1,584962501
;7855137;7857152;;+;-;SCO7066;2,4-dienoyl-CoA reductase;9;3;1;3;1,584962501
;8185685;8185152;;-;-;SCO7372;hypothetical protein;9;3;1;3;1,584962501
;8609130;8610347;;+;-;SCO7782;IS110 transposase;9;3;1;3;1,584962501
;1226297;1228969;;+;-;SCO1167;helicase;10;3;1;3,333333333;1,736965594
;3053615;3054526;;+;-;SCO2797;cellobiose transport permease;10;3;1;3,333333333;1,736965594
;4939515;4938790;;-;-;SCO4517;hypothetical protein;10;3;1;3,333333333;1,736965594
;5453774;5453983;;+;-;SCO5018;hypothetical protein;10;3;1;3,333333333;1,736965594
;8000617;7999751;;-;-;SCO7196;ion transport integral membrane protein;10;3;1;3,333333333;1,736965594
;8061733;8060696;;-;-;SCO7251;hypothetical protein;10;3;1;3,333333333;1,736965594
;8087622;8087020;;-;-;SCO7280;ATP-dependent Clp protease proteolytic subunit 2;10;3;1;3,333333333;1,736965594
;8301342;8302487;;+;-;SCO7490;oxidoreductase;10;3;1;3,333333333;1,736965594
;8442160;8439704;;-;-;SCO7613;hypothetical protein;10;3;1;3,333333333;1,736965594
;645101;643926;;-;-;SCO0604;hypothetical protein;11;3;1;3,666666667;1,874469118
;1329639;1328719;;-;-;SCO1258;ABC transporter ATP-binding protein;11;3;1;3,666666667;1,874469118
;1447177;1447812;;+;-;SCO1370;two component system DNA binding response regulator;11;3;1;3,666666667;1,874469118
;1807900;1808241;;+;-;SCO1688;hypothetical protein;11;3;1;3,666666667;1,874469118
;2196709;2196122;;-;-;SCO2047;DNA-binding protein;11;3;1;3,666666667;1,874469118
;2681005;2681772;;+;-;SCO2490;dehydrogenase;11;3;1;3,666666667;1,874469118
;5438611;5439252;;+;-;SCO5001;hypothetical protein;11;3;1;3,666666667;1,874469118
;7339205;7338876;;-;-;SCO6617;hypothetical protein;11;3;1;3,666666667;1,874469118
;3338276;3339850;;+;-;SCO3047;hypothetical protein;12;3;1;4;2
;5909846;5911246;;+;-;SCO5436;sodium:dicarboxylate symporter;12;3;1;4;2
;4248267;4248656;;+;-;SCO3863;hypothetical protein;13;3;1;4,333333333;2,115477217
;238251;237664;;-;-;SCO0248;hypothetical protein;14;3;1;4,666666667;2,222392421
;6489268;6487772;;-;-;SCO5920;DEAD/DEAH box helicase;16;3;1;5,333333333;2,415037499
;8115087;8114185;;-;-;SCO7307;chromosome replication initiation inhibitor protein;16;3;1;5,333333333;2,415037499
;8487119;8487601;;+;-;SCO7660;voltage-gated potassium channel;16;3;1;5,333333333;2,415037499
;1200311;1199889;;-;-;SCO1141;hypothetical protein;17;3;1;5,666666667;2,502500341
;7898264;7897518;;-;-;SCO7108;hypothetical protein;18;3;0,019115742;6;2,584962501
;6275223;6275900;;+;-;SCO5746;hypothetical protein;19;3;0,004030997;6,333333333;2,662965013
;3968617;3967922;;-;-;SCO3590;two-component system response regulator;20;3;2,27E-04;6,666666667;2,736965594
;5114147;5115568;5115568;+;-;SCO4685;DEAD/DEAH box helicase;24;3;1,29E-06;8;3
;5105881;5106318;;+;-;SCO4674;hypothetical protein;32;3;6,88E-12;10,66666667;3,415037499
;274595;274101;;-;-;SCO0283;hypothetical protein;1;4;1;0,25;-2
;482456;483325;;+;-;SCO0461;hydrolase;1;4;1;0,25;-2
;740231;739938;;-;-;SCO0699;hypothetical protein;1;4;1;0,25;-2
;2148401;2148997;;+;-;SCO2007;hypothetical protein;1;4;1;0,25;-2
;3003509;3002574;;-;-;SCO2756;hypothetical protein;1;4;1;0,25;-2
;3860043;3859063;;-;-;SCO3494;sugar kinase;1;4;1;0,25;-2
;5548607;5547828;;-;-;SCO5106;fumarate reductase iron-sulfur subunit;1;4;1;0,25;-2
;5793601;5794470;;+;-;SCO5322;hypothetical protein;1;4;1;0,25;-2
;6507985;6509133;;+;-;SCO5941;aminotransferase;1;4;1;0,25;-2
;7293503;7292271;;-;-;SCO6583;formyl-coenzyme A transferase;1;4;1;0,25;-2
;7377627;7376413;;-;-;SCO6641;hypothetical protein;1;4;1;0,25;-2
;7405231;7403831;;-;-;SCO6665;glucosidase;1;4;1;0,25;-2
;21617;22210;;+;-;SCO0021;hypothetical protein;1;4;1;0,25;-2
;316921;315254;;-;-;SCO0316;DNA-binding protein;1;4;1;0,25;-2
;358481;359392;;+;-;SCO0353;binding protein dependent transport protein;1;4;1;0,25;-2
;888805;890367;;+;-;SCO0841;oxidoreductase;1;4;1;0,25;-2
;1158218;1158796;;+;-;SCO1100;hypothetical protein;1;4;1;0,25;-2
;1723281;1722499;;-;-;SCO1611;short chain dehydrogenase;1;4;1;0,25;-2
;2352501;2352923;;+;-;SCO2185;hypothetical protein;1;4;1;0,25;-2
;3608416;3607061;;-;-;SCO3257;plasmid transfer protein;1;4;1;0,25;-2
;4408838;4408407;;-;-;SCO4012;hypothetical protein;1;4;1;0,25;-2
;4897544;4898155;;+;-;SCO4478;transferase;1;4;1;0,25;-2
;5938529;5939278;;+;-;SCO5453;hypothetical protein;1;4;1;0,25;-2
;7384426;7383632;;-;-;SCO6647;hypothetical protein;1;4;1;0,25;-2
;7496667;7497704;;+;-;SCO6741;oxidoreductase;1;4;1;0,25;-2
;8469909;8471105;;+;-;SCO7641;dehydrogenase;1;4;1;0,25;-2
;15595;15317;;-;-;SCO0014;hypothetical protein;2;4;1;0,5;-1
;174943;176514;;+;-;SCO0186;phytoene dehydrogenase;2;4;1;0,5;-1
;332311;333210;;+;-;SCO0331;short chain oxidoreductase;2;4;1;0,5;-1
;431321;430071;;-;-;SCO0410;hypothetical protein;2;4;1;0,5;-1
;684345;682600;;-;-;SCO0642;hypothetical protein;2;4;1;0,5;-1
;1804067;1802529;;-;-;SCO1683;amino acid permease;2;4;1;0,5;-1
;2724049;2724603;;+;-;SCO2526;acetyltransferase;2;4;1;0,5;-1
;3125634;3126614;;+;-;SCO2871;hypothetical protein;2;4;1;0,5;-1
;3184552;3185520;;+;-;SCO2933;permease binding-protein component;2;4;1;0,5;-1
;3801675;3800452;;-;-;SCO3438;hypothetical protein;2;4;1;0,5;-1
;4617858;4616569;;-;-;SCO4208;integral membrane transport protein;2;4;1;0,5;-1
;5388935;5387898;;-;-;SCO4951;aldoketoreductase;2;4;1;0,5;-1
;5918354;5916960;;-;-;SCO5441;hypothetical protein;2;4;1;0,5;-1
;6566262;6567074;;+;-;SCO5993;hypothetical protein;2;4;1;0,5;-1
;6568779;6571592;;+;-;SCO5996;hypothetical protein;2;4;1;0,5;-1
;7053632;7054015;;+;-;SCO6386;hypothetical protein;2;4;1;0,5;-1
;7440206;7438926;;-;-;SCO6690;transmembrane transport protein;2;4;1;0,5;-1
;7809224;7810459;;+;-;SCO7023;hypothetical protein;2;4;1;0,5;-1
;8301216;8299813;;-;-;SCO7489;binding protein dependent transport lipoprotein;2;4;1;0,5;-1
;8544375;8544659;;+;-;SCO7707;hypothetical protein;2;4;1;0,5;-1
;8635620;8636324;;+;-;SCO7816;hypothetical protein;2;4;1;0,5;-1
;8651913;8652191;;+;-;SCO7833;hypothetical protein;2;4;1;0,5;-1
;868598;869908;;+;-;SCO0819;transmembrane transport protein;3;4;1;0,75;-0,415037499
;986237;985374;;-;-;SCO0939;hydrolase;3;4;1;0,75;-0,415037499
;1563520;1562315;;-;-;SCO1465;hypothetical protein;3;4;1;0,75;-0,415037499
;1676026;1674848;;-;-;SCO1565;glycerophosphoryl diester phosphodiesterase;3;4;1;0,75;-0,415037499
;2980422;2979583;;-;-;SCO2733;hypothetical protein;3;4;1;0,75;-0,415037499
;3137661;3138893;;+;-;SCO2883;cytochrome P450;3;4;1;0,75;-0,415037499
;3865052;3863976;;-;-;SCO3498;hypothetical protein;3;4;1;0,75;-0,415037499
;3976808;3975852;;-;-;SCO3599;hypothetical protein;3;4;1;0,75;-0,415037499
;4108686;4108183;;-;-;SCO3735;hypothetical protein;3;4;1;0,75;-0,415037499
;5065114;5066586;;+;-;SCO4641;transmembrane efflux protein;3;4;1;0,75;-0,415037499
;5300632;5299181;;-;-;SCO4870;hypothetical protein;3;4;1;0,75;-0,415037499
;5777874;5776630;;-;-;SCO5304;sensor-like histidine kinase;3;4;1;0,75;-0,415037499
;6487725;6487321;;-;-;SCO5919;hypothetical protein;3;4;1;0,75;-0,415037499
;7177711;7178433;;+;-;SCO6485;hypothetical protein;3;4;1;0,75;-0,415037499
;7453137;7452364;;-;-;SCO6700;protocatechuate 3,4-dioxygenase subunit beta;3;4;1;0,75;-0,415037499
;7770083;7768860;;-;-;SCO6998;cytochrome P450;3;4;1;0,75;-0,415037499
;8163849;8164718;;+;-;SCO7351;AraC family transcription regulator;3;4;1;0,75;-0,415037499
;8323140;8322307;;-;-;SCO7508;hypothetical protein;3;4;1;0,75;-0,415037499
;8368594;8369616;;+;-;SCO7546;lipoprotein;3;4;1;0,75;-0,415037499
;8380679;8382118;;+;-;SCO7558;beta-glucosidase;3;4;1;0,75;-0,415037499
;8420016;8421062;;+;-;SCO7594;oxidoreductase;3;4;1;0,75;-0,415037499
;8461840;8460911;;-;-;SCO7633;endo-beta-N-acetylglucosaminidase;3;4;1;0,75;-0,415037499
;222538;221699;;-;-;SCO0233;DNA-binding protein;4;4;1;1;0
;357209;358477;;+;-;SCO0352;solute-binding protein;4;4;1;1;0
;590017;590895;;+;-;SCO0550;hypothetical protein;4;4;1;1;0
;700681;701712;;+;-;SCO0663;2-hydroxyacid dehydrogenase;4;4;1;1;0
;903969;902743;;-;-;SCO0856;hypothetical protein;4;4;1;1;0
;947027;948310;;+;-;SCO0900;transmembrane efflux protein;4;4;1;1;0
;1018838;1018179;;-;-;SCO0965;hypothetical protein;4;4;1;1;0
;1049361;1050626;;+;-;SCO0994;hypothetical protein;4;4;1;1;0
;1241562;1242302;;+;-;SCO1177;gntR-famly transcriptional regulator;4;4;1;1;0
;2578502;2579746;;+;-;SCO2406;sugar transport permease;4;4;1;1;0
;2792250;2791720;;-;-;SCO2586;hypothetical protein;4;4;1;1;0
;3004794;3006641;;+;-;SCO2758;beta-N-acetylglucosaminidase;4;4;1;1;0
;3201250;3200405;;-;-;SCO2944;sugar transporter membrane protein;4;4;1;1;0
;3873454;3872165;;-;-;SCO3505;substrate binding protein;4;4;1;1;0
;5578165;5578905;;+;-;SCO5130;ABC transporter;4;4;1;1;0
;6309864;6309316;;-;-;SCO5772;hypothetical protein;4;4;1;1;0
;6443976;6442753;;-;-;SCO5886;3-oxoacyl-ACP synthase;4;4;1;1;0
;6603996;6605621;;+;-;SCO6021;hypothetical protein;4;4;1;1;0
;6798373;6797459;;-;-;SCO6191;hypothetical protein;4;4;1;1;0
;7452357;7451752;;-;-;SCO6699;protocatechuate 3,4-dioxygenase subunit alpha;4;4;1;1;0
;7476671;7475037;;-;-;SCO6720;ABC transporter;4;4;1;1;0
;7944414;7943578;;-;-;SCO7150;acetyltransferase;4;4;1;1;0
;8453968;8454549;;+;-;SCO7627;hypothetical protein;4;4;1;1;0
;8556355;8556939;;+;-;SCO7722;hypothetical protein;4;4;1;1;0
;304026;305429;;+;-;SCO0308;hypothetical protein;5;4;1;1,25;0,321928095
;348137;349381;;+;-;SCO0344;GntR family transcriptional regulator;5;4;1;1,25;0,321928095
;426893;427606;;+;-;SCO0406;hypothetical protein;5;4;1;1,25;0,321928095
;847649;849232;;+;-;SCO0801;cytochrome P450;5;4;1;1,25;0,321928095
;1093492;1094400;;+;-;SCO1036;phosphotriesterase-family protein;5;4;1;1,25;0,321928095
;1321315;1321740;;+;-;SCO1250;acetyltransferase;5;4;1;1,25;0,321928095
;1854635;1855009;;+;-;SCO1737;hypothetical protein;5;4;1;1,25;0,321928095
;1954012;1952378;;-;-;SCO1822;transmembrane transport protein;5;4;1;1,25;0,321928095
;2579862;2580962;;+;-;SCO2407;aldose 1-epimerase;5;4;1;1,25;0,321928095
;3401899;3402504;;+;-;SCO3105;hypothetical protein;5;4;1;1,25;0,321928095
;3475167;3474274;;-;-;SCO3170;short chain dehydrogenase;5;4;1;1,25;0,321928095
;4501464;4500505;;-;-;SCO4102;MerR family transcriptional regulator;5;4;1;1,25;0,321928095
;5791297;5790104;;-;-;SCO5320;whiE protein I;5;4;1;1,25;0,321928095
;5903010;5901634;;-;-;SCO5430;extracellular solute-binding lipoprotein;5;4;1;1,25;0,321928095
;6869725;6871062;;+;-;SCO6247;allantoinase;5;4;1;1,25;0,321928095
;6984273;6984983;;+;-;SCO6324;hydrolase;5;4;1;1,25;0,321928095
;7606241;7605261;;-;-;SCO6834;thioredoxin reductase;5;4;1;1,25;0,321928095
;8225904;8226962;;+;-;SCO7411;LacI family transcriptional regulator;5;4;1;1,25;0,321928095
;145366;144704;;-;-;SCO0154;hypothetical protein;6;4;1;1,5;0,584962501
;1002624;1003673;;+;-;SCO0953;LacI family transcriptional regulator;6;4;1;1,5;0,584962501
;1840857;1841672;;+;-;SCO1720;ABC-transporter transmembrane protein;6;4;1;1,5;0,584962501
;1901295;1902941;;+;-;SCO1778;transcriptional regulator;6;4;1;1,5;0,584962501
;1936844;1938898;;+;-;SCO1807;hypothetical protein;6;4;1;1,5;0,584962501
;2035547;2036536;;+;-;SCO1901;zinc-binding dehydrogenase;6;4;1;1,5;0,584962501
;3084060;3083158;;-;-;SCO2823;decarboxylase;6;4;1;1,5;0,584962501
;3789487;3789248;;-;-;SCO3425;30S ribosomal protein S18;6;4;1;1,5;0,584962501
;4692106;4692777;;+;-;SCO4276;response regulatory protein;6;4;1;1,5;0,584962501
;5513452;5512268;;-;-;SCO5070;hydroxylacyl-CoA dehydrogenase;6;4;1;1,5;0,584962501
;5525809;5527944;;+;-;SCO5084;hypothetical protein;6;4;1;1,5;0,584962501
;6539055;6535912;;-;-;SCO5966;oxidase;6;4;1;1,5;0,584962501
;6946379;6945705;;-;-;SCO6286;regulatory protein;6;4;1;1,5;0,584962501
;6966485;6965355;;-;-;SCO6306;hypothetical protein;6;4;1;1,5;0,584962501
;7378070;7377777;;-;-;SCO6642;hypothetical protein;6;4;1;1,5;0,584962501
;7409680;7408463;;-;-;SCO6668;two-component sensor;6;4;1;1,5;0,584962501
;7813802;7812783;;-;-;SCO7027;LacI family transcriptional regulator;6;4;1;1,5;0,584962501
;8088277;8087624;;-;-;SCO7281;ATP-dependent Clp protease proteolytic subunit;6;4;1;1,5;0,584962501
;8605640;8604711;;-;-;SCO7777;hydrolase;6;4;1;1,5;0,584962501
;1193209;1192607;;-;-;SCO1134;oxidoreductase, iron-sulfur binding subunit;7;4;1;1,75;0,807354922
;1334793;1335743;;+;-;SCO1264;hydrolase;7;4;1;1,75;0,807354922
;2894115;2895032;;+;-;SCO2662;kinase;7;4;1;1,75;0,807354922
;3584822;3585724;;+;-;SCO3234;phosphotransferase;7;4;1;1,75;0,807354922
;3809106;3808429;;-;-;SCO3446;dehalogenase;7;4;1;1,75;0,807354922
;4601497;4602498;;+;-;SCO4193;ATP/GTP-binding membrane protein;7;4;1;1,75;0,807354922
;5332682;5333560;;+;-;SCO4899;hypothetical protein;7;4;1;1,75;0,807354922
;5886533;5887552;;+;-;SCO5417;zinc-binding oxidoreductase;7;4;1;1,75;0,807354922
;6142177;6141650;;-;-;SCO5643;hypothetical protein;7;4;1;1,75;0,807354922
;6167695;6168888;;+;-;SCO5668;polyamine ABC transporter ATP-binding protein;7;4;1;1,75;0,807354922
;7744777;7743881;;-;-;SCO6976;hypothetical protein;7;4;1;1,75;0,807354922
;8639436;8638588;;-;-;SCO7819;hypothetical protein;7;4;1;1,75;0,807354922
;632103;631216;;-;-;SCO0589;LysR family transcriptional regulator;8;4;1;2;1
;1442030;1441026;;-;-;SCO1363;hypothetical protein;8;4;1;2;1
;3974824;3974012;;-;-;SCO3597;hypothetical protein;8;4;1;2;1
;4752722;4753294;;+;-;SCO4338;hypothetical protein;8;4;1;2;1
;5988617;5990863;;+;-;SCO5502;integral membrane export protein;8;4;1;2;1
4062164;;;4062237;+;-;SCOt30;Gly tRNA;8;4;1;2;1
;136647;137183;;+;-;SCO0143;hypothetical protein;9;4;1;2,25;1,169925001
;347814;348083;;+;-;SCO0343;hypothetical protein;9;4;1;2,25;1,169925001
;1202247;1201486;;-;-;SCO1143;hypothetical protein;9;4;1;2,25;1,169925001
;1668129;1666903;;-;-;SCO1555;methyltransferase;9;4;1;2,25;1,169925001
;2288911;2287637;;-;-;SCO2128;hypothetical protein;9;4;1;2,25;1,169925001
;3129590;3128619;;-;-;SCO2874;oxidoreductase;9;4;1;2,25;1,169925001
;5779410;5780234;;+;-;SCO5307;hypothetical protein;9;4;1;2,25;1,169925001
;6092050;6093996;;+;-;SCO5587;cell division protein FtsH-like protein;9;4;1;2,25;1,169925001
;6719485;6717677;;-;-;SCO6114;peptide-binding transport protein;9;4;1;2,25;1,169925001
;7012788;7012204;;-;-;SCO6350;hypothetical protein;9;4;1;2,25;1,169925001
;7599249;7600730;;+;-;SCO6828;hypothetical protein;9;4;1;2,25;1,169925001
;7844184;7844771;;+;-;SCO7054;hypothetical protein;9;4;1;2,25;1,169925001
;8182973;8181660;;-;-;SCO7369;transmembrane transport protein;9;4;1;2,25;1,169925001
;3401802;3399763;;-;-;SCO3104;hypothetical protein;10;4;1;2,5;1,321928095
;3434364;3433453;;-;-;SCO3132;trans-aconitate 2-methyltransferase;10;4;1;2,5;1,321928095
;4555531;4554467;;-;-;SCO4140;phosphate ABC transporter permease;10;4;1;2,5;1,321928095
;4690823;4692109;;+;-;SCO4275;histidine autokinase;10;4;1;2,5;1,321928095
;4877431;4879017;;+;-;SCO4456;membrane-associated oxidoreductase;10;4;1;2,5;1,321928095
;77314;76895;;-;-;SCO0090;transposase;11;4;1;2,75;1,459431619
;229649;228714;;-;-;SCO0240;oxidoreductase;11;4;1;2,75;1,459431619
;438287;437253;;-;-;SCO0420;homoserine dehydrogenase;11;4;1;2,75;1,459431619
;618788;617913;;-;-;SCO0576;oxidoreductase;11;4;1;2,75;1,459431619
;1528839;1529303;;+;-;SCO1433;hypothetical protein;11;4;1;2,75;1,459431619
;2773509;2772442;;-;-;SCO2568;DNA-binding protein;11;4;1;2,75;1,459431619
;4011323;4012942;;+;-;SCO3634;ABC transporter membrane-spanning protein;11;4;1;2,75;1,459431619
;7694997;7692907;;-;-;SCO6928;O-methyltransferase;11;4;1;2,75;1,459431619
;935237;934332;;-;-;SCO0889;LysR family transcriptional regulator;12;4;1;3;1,584962501
;2153405;2154334;;+;-;SCO2011;branched-chain amino acid ABC transporter ATP-binding protein;12;4;1;3;1,584962501
;3398953;3397490;;-;-;SCO3102;protein kinase;12;4;1;3;1,584962501
;4536530;4535862;;-;-;SCO4123;two-component system response regulator;12;4;1;3;1,584962501
;4641923;4643638;;+;-;SCO4237;hypothetical protein;12;4;1;3;1,584962501
;5288587;5288036;;-;-;SCO4859;OHCU decarboxylase;12;4;1;3;1,584962501
;8008499;8009599;;+;-;SCO7206;hypothetical protein;12;4;1;3;1,584962501
;8041721;8043442;;+;-;SCO7234;cytochrome C oxidase polypeptide I;12;4;1;3;1,584962501
;8559848;8558433;;-;-;SCO7724;hypothetical protein;12;4;1;3;1,584962501
;8586500;8586108;;-;-;SCO7753;hypothetical protein;12;4;1;3;1,584962501
;2042451;2040979;;-;-;SCO1906;hypothetical protein;13;4;1;3,25;1,700439718
;4571295;4571696;;+;-;SCO4154;hypothetical protein;13;4;1;3,25;1,700439718
;735845;736192;;+;-;SCO0693;hypothetical protein;14;4;1;3,5;1,807354922
;1973717;1972995;;-;-;SCO1844;aldolase;14;4;1;3,5;1,807354922
;6153867;6153091;;-;-;SCO5654;ABC transporter ATP-binding protein;15;4;1;3,75;1,906890596
;3466527;3465682;;-;-;SCO3164;hypothetical protein;16;4;1;4;2
;3535848;3535054;;-;-;SCO3223;ABC transporter;16;4;1;4;2
;4573116;4571671;;-;-;SCO4155;two-component system sensor;16;4;1;4;2
;7246146;7247090;;+;-;SCO6549;hypothetical protein;16;4;1;4;2
;3402554;3403453;;+;-;SCO3106;lipoprotein;18;4;0,021041615;4,5;2,169925001
;3010867;3010475;;-;-;SCO2762;hypothetical protein;22;4;0,013764778;5,5;2,459431619
;6504749;6505642;;+;-;SCO5935;hypothetical protein;22;4;0,006218524;5,5;2,459431619
;4407941;4408414;;+;-;SCO4011;hypothetical protein;24;4;0,002057462;6;2,584962501
;8586017;8585463;;-;-;SCO7752;hypothetical protein;25;4;0,004869578;6,25;2,64385619
3474185;3474185;3473958;;-;-;SCO3169;hypothetical protein;39;4;7,96E-07;9,75;3,285402219
1367555;1367555;1368913;1368913;+;-;SCO1293;hypothetical protein;103;4;1,31E-161;25,75;4,686500527
;36674;36006;;-;-;SCO0044;oxidoreductase;1;5;1;0,2;-2,321928095
;835547;836665;;+;-;SCO0789;hypothetical protein;1;5;1;0,2;-2,321928095
;1861979;1860897;;-;-;SCO1741;serine protease;1;5;1;0,2;-2,321928095
;4943453;4942977;;-;-;SCO4522;hypothetical protein;1;5;1;0,2;-2,321928095
;5443832;5445088;;+;-;SCO5006;septum site-determining protein;1;5;1;0,2;-2,321928095
;5585086;5584655;;-;-;SCO5137;ATP-binding protein;1;5;1;0,2;-2,321928095
;5943667;5941319;;-;-;SCO5456;glycosyl hydrolase;1;5;1;0,2;-2,321928095
;8574302;8573919;;-;-;SCO7738;hypothetical protein;1;5;1;0,2;-2,321928095
;803856;804035;;+;-;SCO0758;hypothetical protein;1;5;1;0,2;-2,321928095
;1181857;1181366;;-;-;SCO1124;hypothetical protein;1;5;1;0,2;-2,321928095
;5922099;5920072;;-;-;SCO5443;alpha-amylase;1;5;1;0,2;-2,321928095
;8616050;8614845;;-;-;SCO7791;oxidoreductase;1;5;1;0,2;-2,321928095
;177493;178503;;+;-;SCO0188;methylesterase;2;5;1;0,4;-1,321928095
;1100965;1101198;;+;-;SCO1045;metal associated protein;2;5;1;0,4;-1,321928095
;1564455;1563517;;-;-;SCO1466;hypothetical protein;2;5;1;0,4;-1,321928095
;2016552;2015194;;-;-;SCO1882;sugar-binding protein;2;5;1;0,4;-1,321928095
;2048176;2049129;;+;-;SCO1912;dihydrodipicolinate synthase;2;5;1;0,4;-1,321928095
;2501757;2502536;;+;-;SCO2332;hydrolase;2;5;1;0,4;-1,321928095
;3713731;3714135;;+;-;SCO3354;hypothetical protein;2;5;1;0,4;-1,321928095
