Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM11;qValue;fold;log2(fold)
;777828;776554;;-;-;SCO0734;transcriptional repressor;8;17;1;0,470588235;-1,087462841
;777895;779097;;+;-;SCO0735;oxidoreductase;3;10;1;0,3;-1,736965594
779884;779826;779131;778433;-;-;SCO0736;hypothetical protein;3302;1503;1;2,196939454;1,135495111
;780812;780012;;-;-;SCO0737;oxidoreductase;14;12;1;1,166666667;0,222392421
780863;780863;781402;781485;+;-;SCO0738;hypothetical protein;36;35;1;1,028571429;0,040641984
782312;782312;781386;781386;-;-;SCO0739;short chain dehydrogenase;102;59;1;1,728813559;0,789782293
;783096;782467;782313;-;-;SCO0740;hydrolase;362;138;0,077391377;2,623188406;1,39132143
784204;784184;783096;;-;-;SCO0741;oxidoreductase;643;324;1;1,984567901;0,988824924
784356;784362;786116;786116;+;-;SCO0742;ABC transporter;55;74;0,037844853;0,743243243;-0,428093652
;786409;786125;;-;-;SCO0743;hypothetical protein;1;5;1;0,2;-2,321928095
786501;786591;786956;787037;+;-;SCO0744;hypothetical protein;139;153;0,406604036;0,908496732;-0,13844677
;787643;786984;;-;-;SCO0745;TetR family transcriptional regulator;1;1;1;1;0
;787843;789096;;+;-;SCO0746;Ser/Thr protein kinase;1;1;1;1;0
789837;789837;789337;789331;-;-;SCO0747;hypothetical protein;24;65;0,005302448;0,369230769;-1,437405312
789933;789960;790541;790543;+;-;SCO0748;hydrolase;69;85;0,277785656;0,811764706;-0,300866479
;791535;790561;;-;-;SCO0749;dehydratase;3;8;1;0,375;-1,415037499
791880;791880;791701;791700;-;-;SCO0750;hypothetical protein;50;63;0,943223961;0,793650794;-0,333423734
;794467;791981;;-;-;SCO0751;regulatory protein;3;6;1;0,5;-1
;796002;794689;;-;-;SCO0752;protease;1;1;1;1;0
796474;796584;796799;796816;+;-;SCO0753;hypothetical protein;351;195;0,941124304;1,8;0,847996907
;796977;797723;;+;-;SCO0754;hypothetical protein;2;2;1;1;0
;797720;799942;;+;-;SCO0755;ABC transporter;1;3;1;0,333333333;-1,584962501
;799944;802766;;+;-;SCO0756;ABC transporter;1;7;1;0,142857143;-2,807354922
;802797;803807;;+;-;SCO0757;phosphatase;8;11;1;0,727272727;-0,459431619
;803856;804035;;+;-;SCO0758;hypothetical protein;1;27;2,78E-40;0,037037037;-4,754887502
;804091;805122;;+;-;SCO0759;hypothetical protein;13;10;1;1,3;0,378511623
;805135;805797;;+;-;SCO0760;methyltransferase;21;31;0,371441728;0,677419355;-0,561878888
805798;805859;806038;806038;+;-;SCO0761;hypothetical protein;51;45;1;1,133333333;0,180572246
806658;806606;806172;805852;-;-;SCO0762;protease inhibitor protein;3409;724;8,41E-04;4,708563536;2,235286997
806960;806966;808135;808135;+;-;SCO0763;oxidoreductase;86;53;1;1,622641509;0,6983443
809875;809813;808206;808204;-;-;SCO0764;hydrolase;44;47;0,437205482;0,936170213;-0,095157233
;812415;810172;;-;-;SCO0765;endoglucanase;1;2;1;0,5;-1
;815655;812569;;-;-;SCO0766;beta-galactosidase;1;1;1;1;0
815808;815808;818315;818357;+;-;SCO0767;hypothetical protein;47;42;0,558325763;1,119047619;0,162271429
;818446;819111;;+;-;SCO0768;lipoprotein;26;24;1;1,083333333;0,115477217
820137;820116;819148;818799;-;-;SCO0769;aldo/keto reductase;413;267;0,869902678;1,546816479;0,62930204
820751;820751;820194;820194;-;-;SCO0770;hypothetical protein;69;113;0,038642482;0,610619469;-0,711654506
;821198;820761;;-;-;SCO0771;hypothetical protein;9;18;1;0,5;-1
821282;821295;821873;821873;+;-;SCO0772;regulatory protein;19;102;2,88E-12;0,18627451;-2,424497829
;822048;821848;;-;-;SCO0773;ferredoxin;20;5;0,067611712;4;2
;823299;822061;;-;-;SCO0774;cytochrome P450;5;1;1;5;2,321928095
;823609;824058;;+;-;SCO0775;hypothetical protein;23;31;0,694855707;0,741935484;-0,430634354
825139;825139;824123;824123;-;-;SCO0776;hypothetical protein;50;25;0,539552472;2;1
;825287;826312;;+;-;SCO0777;hypothetical protein;23;17;1;1,352941176;0,436099115
;826361;826669;826669;+;-;SCO0778;hypothetical protein;36;17;0,337319737;2,117647059;1,08246216
;827085;826690;;-;-;SCO0779;hypothetical protein;47;38;1;1,236842105;0,306661338
;827277;828218;;+;-;SCO0780;zinc-binding oxidoreductase;30;16;0,738470122;1,875;0,906890596
828289;828289;828789;828789;+;-;SCO0781;anti sigma factor antagonist;14;43;0,011440302;0,325581395;-1,618909833
829731;829708;828755;828734;-;-;SCO0782;ribose-phosphate pyrophosphokinase;35;72;0,00552419;0,486111111;-1,040641984
;829910;831817;;+;-;SCO0783;tetracycline resistance protein;2;10;1;0,2;-2,321928095
;831835;832518;;+;-;SCO0784;hypothetical protein;24;24;1;1;0
;833198;832515;;-;-;SCO0785;hypothetical protein;1;1;1;1;0
;833261;833800;;+;-;SCO0786;hypothetical protein;11;2;1;5,5;2,459431619
;833931;835199;;+;-;SCO0787;hydrolase;1;2;1;0,5;-1
835474;835474;835238;834921;-;-;SCO0788;hypothetical protein;294;234;1;1,256410256;0,329307625
;835547;836665;;+;-;SCO0789;hypothetical protein;1;3;1;0,333333333;-1,584962501
;836721;837377;;+;-;SCO0790;hydrolase;10;4;1;2,5;1,321928095
;837541;838680;;+;-;SCO0791;hypothetical protein;6;4;1;1,5;0,584962501
;838977;840008;;+;-;SCO0792;hypothetical protein;12;12;1;1;0
;840334;840026;840026;-;-;SCO0793;hypothetical protein;25;21;1;1,19047619;0,251538767
841693;841688;840399;840399;-;-;SCO0794;transcriptional regulator;28;57;0,005359718;0,49122807;-1,025535092
841878;841878;842372;842487;+;-;SCO0795;hypothetical protein;39;35;1;1,114285714;0,156119202
;842488;843747;;+;-;SCO0796;hypothetical protein;12;27;0,020108088;0,444444444;-1,169925001
843777;843808;844860;844880;+;-;SCO0797;hypothetical protein;111;88;0,95461091;1,261363636;0,334984248
;844881;846116;;+;-;SCO0798;hypothetical protein;31;21;1;1,476190476;0,561878888
;846809;846084;846084;-;-;SCO0799;hypothetical protein;348;41;5,84E-29;8,487804878;3,085391491
847534;847534;846917;846917;-;-;SCO0800;TetR family transcriptional regulator;16;53;8,05E-04;0,301886792;-1,727920455
;847649;849232;;+;-;SCO0801;cytochrome P450;5;4;1;1,25;0,321928095
850042;850042;849194;849194;-;-;SCO0802;hypothetical protein;54;62;0,349650829;0,870967742;-0,199308808
851074;851074;850100;850100;-;-;SCO0803;RNA polymerase sigma factor;25;38;0,118199361;0,657894737;-0,604071324
851840;851840;851097;851097;-;-;SCO0804;hypothetical protein;127;109;0,87572284;1,165137615;0,220500362
853246;853212;851911;851841;-;-;SCO0805;prolyl aminopeptidase;223;139;1;1,604316547;0,681958827
;854365;853340;;-;-;SCO0806;LacI family transcriptional regulator;5;5;1;1;0
;854775;854455;;-;-;SCO0807;hypothetical protein;2;1;1;2;1
;855884;854802;;-;-;SCO0808;solute-binding lipoprotein;1;1;1;1;0
;857139;856126;;-;-;SCO0809;ABC transporter permease;1;1;1;1;0
;858172;857132;;-;-;SCO0810;ABC transporter permease;1;1;1;1;0
;859686;858169;;-;-;SCO0811;ABC transporter ATP-binding protein;1;1;1;1;0
;859963;861123;;+;-;SCO0812;sugar isomerase;1;2;1;0,5;-1
;861242;863281;;+;-;SCO0813;short chain dehydrogenase;2;4;1;0,5;-1
;863278;864732;;+;-;SCO0814;rhamnose kinase;1;4;1;0,25;-2
;864811;865563;;+;-;SCO0815;hypothetical protein;15;10;1;1,5;0,584962501
;865560;867038;;+;-;SCO0816;iron-sulfur protein;4;12;1;0,333333333;-1,584962501
;867035;867682;;+;-;SCO0817;hypothetical protein;9;7;1;1,285714286;0,362570079
;867800;868594;;+;-;SCO0818;ABC transporter ATP-binding protein;8;16;1;0,5;-1
;868598;869908;;+;-;SCO0819;transmembrane transport protein;3;8;1;0,375;-1,415037499
870353;870337;869978;869971;-;-;SCO0820;hypothetical protein;263;181;1;1,453038674;0,539073102
;871397;870420;;-;-;SCO0821;threonine dehydratase;21;15;1;1,4;0,485426827
;872086;871406;;-;-;SCO0822;DNA-binding protein;14;17;1;0,823529412;-0,280107919
872193;872193;872633;;+;-;SCO0823;GntR family transcriptional regulator;26;50;0,106478485;0,52;-0,943416472
;872630;873520;;+;-;SCO0824;ABC transporter ATP-binding protein;27;43;0,107938605;0,627906977;-0,671377253
;873517;874473;;+;-;SCO0825;transmembrane transport protein;20;23;0,712215418;0,869565217;-0,201633861
;874543;875343;;+;-;SCO0826;hypothetical protein;19;4;0,002890585;4,75;2,247927513
875726;875726;875388;875388;-;-;SCO0827;hypothetical protein;23;50;0,10662369;0,46;-1,120294234
;875839;877500;;+;-;SCO0828;alkaline phosphatase;1;1;1;1;0
;877702;879078;;+;-;SCO0829;serine protease;1;1;1;1;0
;880219;879140;;-;-;SCO0830;penicillin-binding protein;4;1;1;4;2
;881136;880216;;-;-;SCO0831;hypothetical protein;15;10;1;1,5;0,584962501
;882098;881133;;-;-;SCO0832;hypothetical protein;14;17;1;0,823529412;-0,280107919
882811;882805;882095;;-;-;SCO0833;hypothetical protein;83;52;1;1,596153846;0,674599713
883034;883014;882826;882812;-;-;SCO0834;hypothetical protein;986;388;0,071678602;2,541237113;1,345530994
;883760;883113;;-;-;SCO0835;methyltransferase;8;8;1;1;0
884936;884921;883920;883905;-;-;SCO0836;hypothetical protein;38;49;0,189487647;0,775510204;-0,366782331
;885270;885004;;-;-;SCO0837;hypothetical protein;2;1;1;2;1
885442;885442;885867;885867;+;-;SCO0838;hypothetical protein;82;93;0,512752833;0,88172043;-0,181606806
;888050;885933;;-;-;SCO0839;transmembrane transport protein;19;4;2,70E-04;4,75;2,247927513
888700;888700;888194;888194;-;-;SCO0840;MarR family transcriptional regulator;47;64;0,254645747;0,734375;-0,445411148
;888805;890367;;+;-;SCO0841;oxidoreductase;1;5;1;0,2;-2,321928095
;890835;892211;;+;-;SCO0842;deoxyribodipyrimidine photolyase;1;2;1;0,5;-1
;892672;892238;;-;-;SCO0843;hypothetical protein;4;9;1;0,444444444;-1,169925001
;893006;892665;;-;-;SCO0844;DNA-binding protein;12;15;1;0,8;-0,321928095
;893279;893013;;-;-;SCO0845;hypothetical protein;5;1;1;5;2,321928095
893371;893386;894186;894195;+;-;SCO0846;hypothetical protein;157;128;0,799100469;1,2265625;0,294620749
894757;894702;894244;894166;-;-;SCO0847;lyase;36;30;1;1,2;0,263034406
895819;895819;894818;894818;-;-;SCO0848;oxidoreductase;51;45;1;1,133333333;0,180572246
;896353;895829;;-;-;SCO0849;hypothetical protein;1;1;1;1;0
;896543;896968;;+;-;SCO0850;hypothetical protein;29;15;0,519952964;1,933333333;0,9510904
;898037;896973;896929;-;-;SCO0851;PfkB-family carbohydrate kinase;100;93;0,534692663;1,075268817;0,104697379
898694;898666;898034;;-;-;SCO0852;aldolase;151;139;0,607955674;1,086330935;0,119463667
;898895;899293;899293;+;-;SCO0853;hypothetical protein;26;16;0,830908286;1,625;0,700439718
;899538;902129;;+;-;SCO0854;hypothetical protein;3;9;1;0,333333333;-1,584962501
902680;902680;902174;902159;-;-;SCO0855;acetyltransferase;67;101;0,083397499;0,663366337;-0,592122292
;903969;902743;;-;-;SCO0856;hypothetical protein;4;6;1;0,666666667;-0,584962501
904063;904109;904747;904827;+;-;SCO0857;TetR family transcriptional regulator;119;122;0,480110758;0,975409836;-0,035919574
905377;905377;905000;904969;-;-;SCO0858;hypothetical protein;111;131;0,339824022;0,847328244;-0,239007135
;906055;905546;;-;-;SCO0859;hypothetical protein;2;11;1;0,181818182;-2,459431619
;908340;906052;;-;-;SCO0860;cation-transporting ATPase;12;25;0,009452182;0,48;-1,058893689
;908549;908340;;-;-;SCO0861;hypothetical protein;21;44;0,23607854;0,477272727;-1,067114196
;909472;908813;908813;-;-;SCO0862;hypothetical protein;20;38;0,093679171;0,526315789;-0,925999419
;910926;909469;;-;-;SCO0863;hypothetical protein;31;39;0,177536537;0,794871795;-0,331205908
;911939;911343;;-;-;SCO0864;ECF family RNA polymerase sigma factor;1;5;1;0,2;-2,321928095
912862;912862;912092;912092;-;-;SCO0865;hypothetical protein;51;73;0,09628925;0,698630137;-0,517399217
;913572;912931;;-;-;SCO0866;ECF family RNA polymerase sigma factor;2;1;1;2;1
;914472;913768;;-;-;SCO0867;hypothetical protein;1;6;1;0,166666667;-2,584962501
;915270;914827;;-;-;SCO0868;regulatory protein;11;26;0,147038302;0,423076923;-1,2410081
915715;915715;915341;915300;-;-;SCO0869;anti-sigma factor antagonist;55;84;0,162157551;0,654761905;-0,610957709
;916785;916336;916092;-;-;SCO0870;two-component system response regulator;57;51;1;1,117647059;0,160464672
918390;918377;916782;;-;-;SCO0871;two-component sensor protein;51;49;0,607955674;1,040816327;0,057715498
919775;919775;918438;918438;-;-;SCO0872;hypothetical protein;64;156;5,58E-07;0,41025641;-1,285402219
;920182;919901;;-;-;SCO0873;hypothetical protein;3;5;1;0,6;-0,736965594
;921419;920727;;-;-;SCO0874;hypothetical protein;13;9;1;1,444444444;0,530514717
;921755;921420;;-;-;SCO0875;transcription regulator ArsR;12;13;1;0,923076923;-0,115477217
;922175;921927;;-;-;SCO0876;hypothetical protein;1;1;1;1;0
922247;922247;924913;924913;+;-;SCO0877;transcriptional regulator;29;59;1,48E-04;0,491525424;-1,024662054
;924917;925795;;+;-;SCO0878;hydrolase;16;24;0,368852736;0,666666667;-0,584962501
;926916;927332;;+;-;SCO0880;hypothetical protein;1;1;1;1;0
928499;928499;927534;;-;-;SCO0881;hypothetical protein;51;29;0,829882879;1,75862069;0,814444347
;928670;929017;;+;-;SCO0882;hypothetical protein;1;1;1;1;0
929061;929061;929717;929717;+;def;SCO0883;peptide deformylase;20;57;0,002148581;0,350877193;-1,510961919
931212;931212;929779;;-;-;SCO0884;oxidoreductase;81;30;0,092204784;2,7;1,432959407
931307;931333;931737;931773;+;-;SCO0885;thioredoxin;152;228;0,035850429;0,666666667;-0,584962501
;932791;931757;;-;-;SCO0886;LacI family transcriptional regulator;11;15;1;0,733333333;-0,447458977
;933568;932864;;-;-;SCO0887;TetR family transcriptional regulator;15;18;1;0,833333333;-0,263034406
933648;933708;934271;934283;+;-;SCO0888;hypothetical protein;380;236;1;1,610169492;0,687212559
;935237;934332;;-;-;SCO0889;LysR family transcriptional regulator;12;13;1;0,923076923;-0,115477217
;936329;935622;;-;-;SCO0890;short chain oxidoreductase;1;1;1;1;0
;936431;937270;;+;-;SCO0891;DNA-binding protein;8;6;1;1,333333333;0,415037499
;938240;937290;;-;-;SCO0892;hypothetical protein;3;4;1;0,75;-0,415037499
;938389;939612;;+;-;SCO0893;hypothetical protein;1;1;1;1;0
;939627;941063;;+;-;SCO0894;hypothetical protein;1;1;1;1;0
;942090;941071;;-;-;SCO0895;RNA polymerase principal sigma factor HrdC;11;2;1;5,5;2,459431619
;942878;942453;;-;-;SCO0896;oxidoreductase;21;17;1;1,235294118;0,304854582
943567;943567;942974;942879;-;-;SCO0897;hypothetical protein;43;29;1;1,482758621;0,56828376
;945833;943851;;-;-;SCO0898;regulator;9;13;1;0,692307692;-0,530514717
;946045;946941;;+;-;SCO0899;hydrolase;1;2;1;0,5;-1
;947027;948310;;+;-;SCO0900;transmembrane efflux protein;4;5;1;0,8;-0,321928095
949762;949762;948674;948674;-;-;SCO0901;hypothetical protein;18;54;3,79E-05;0,333333333;-1,584962501
950348;950292;949864;949801;-;-;SCO0902;hypothetical protein;119;207;0,013041018;0,574879227;-0,798669194
;950551;950811;;+;-;SCO0903;hypothetical protein;1;1;1;1;0
;950823;951122;;+;-;SCO0904;hypothetical protein;1;4;1;0,25;-2
;951217;951522;;+;-;SCO0905;hypothetical protein;7;7;1;1;0
951949;951949;951452;951409;-;-;SCO0906;hypothetical protein;55;48;1;1,145833333;0,196397213
;952858;951968;;-;-;SCO0907;dehydrogenase;16;15;1;1,066666667;0,093109404
952991;952991;953455;953462;+;-;SCO0908;hypothetical protein;181;122;1;1,483606557;0,56910855
954429;954429;953440;953440;-;-;SCO0909;hypothetical protein;3;69;1,60E-126;0,043478261;-4,523561956
;954566;955867;;+;-;SCO0910;hypothetical protein;22;11;0,391516314;2;1
;955864;957204;;+;-;SCO0911;hypothetical protein;33;9;8,98E-04;3,666666667;1,874469118
;957204;958019;;+;-;SCO0912;hypothetical protein;21;9;0,15601459;2,333333333;1,222392421
;958016;958987;;+;-;SCO0913;hypothetical protein;28;19;1;1,473684211;0,559427409
;960292;959024;;-;-;SCO0914;lipoprotein;1;4;1;0,25;-2
;960501;960758;;+;-;SCO0915;hypothetical protein;8;14;1;0,571428571;-0,807354922
961283;961283;960792;960670;-;-;SCO0916;hypothetical protein;12;45;0,001309031;0,266666667;-1,906890596
;961534;962553;;+;-;SCO0917;oxygenase;5;20;1;0,25;-2
962582;962596;964941;964941;+;-;SCO0918;excinuclease ABC subunit A;15;41;1,33E-05;0,365853659;-1,450661409
965948;965943;964984;964984;-;-;SCO0919;hypothetical protein;138;55;0,254112871;2,509090909;1,327164743
;966843;966016;;-;-;SCO0920;acyltransferase;5;5;1;1;0
;967613;966843;;-;-;SCO0921;hypothetical protein;21;16;1;1,3125;0,392317423
;968641;967895;967685;-;-;SCO0922;succinate dehydrogenase/fumarate reductase iron-sulfur subunit;1000;713;0,356158852;1,402524544;0,488026018
970588;970587;968638;;-;sdhA;SCO0923;succinate dehydrogenase flavoprotein subunit;1230;565;1;2,17699115;1,122335543
971320;971320;970589;970589;-;-;SCO0924;cytochrome B subunit;1423;927;0,606503125;1,535059331;0,618294418
;971392;972276;;+;-;SCO0925;LysR family transcriptional regulator;7;12;1;0,583333333;-0,777607579
;973210;972311;;-;-;SCO0926;hypothetical protein;1;1;1;1;0
973373;973388;974224;974224;+;-;SCO0927;LysR family transcriptional regulator;36;82;0,001630119;0,43902439;-1,187627003
;976456;974312;974305;-;-;SCO0928;hypothetical protein;102;119;0,151047616;0,857142857;-0,222392421
977279;977265;976453;;-;-;SCO0929;hypothetical protein;87;116;0,07418396;0,75;-0,415037499
;978444;977491;;-;-;SCO0930;lipoprotein;2;3;1;0,666666667;-0,584962501
;978713;979324;;+;-;SCO0931;proline-rich protein;1;1;1;1;0
;979340;980104;;+;-;SCO0932;hypothetical protein;1;4;1;0,25;-2
;980316;980834;;+;-;SCO0933;lipoprotein;1;8;1;0,125;-3
;981558;980917;;-;-;SCO0934;hypothetical protein;4;2;1;2;1
;981742;982407;;+;-;SCO0935;hypothetical protein;7;12;1;0,583333333;-0,777607579
;983044;982439;;-;-;SCO0936;oligosaccharide deacetylase;1;1;1;1;0
983389;983389;983850;983879;+;-;SCO0937;hypothetical protein;113;174;0,044715157;0,649425287;-0,622764533
983971;983971;985377;985377;+;-;SCO0938;amino acid transporter;22;52;6,23E-04;0,423076923;-1,2410081
;986237;985374;;-;-;SCO0939;hydrolase;3;21;1;0,142857143;-2,807354922
986247;986247;986720;986720;+;-;SCO0940;MarR family regulatory protein;18;30;0,357806226;0,6;-0,736965594
;987876;986722;;-;-;SCO0941;lipoprotein;1;1;1;1;0
;988130;988684;;+;-;SCO0942;RNA polymerase sigma factor SigL;1;8;1;0,125;-3
988685;988826;989341;989371;+;-;SCO0943;hypothetical protein;23;30;0,708259756;0,766666667;-0,38332864
;989560;990210;;+;-;SCO0944;hypothetical protein;1;4;1;0,25;-2
;991112;990249;;-;-;SCO0945;formamidopyrimidine-DNA glycosylase;15;16;1;0,9375;-0,093109404
;993243;991153;;-;-;SCO0946;regulatory protein;6;15;1;0,4;-1,321928095
;993366;994778;;+;-;SCO0947;hypothetical protein;1;3;1;0,333333333;-1,584962501
;997821;994798;;-;-;SCO0948;alpha-mannosidase;3;1;1;3;1,584962501
;999210;997963;;-;-;SCO0949;hypothetical protein;1;1;1;1;0
;1000162;999242;;-;-;SCO0950;transport system permease;1;1;1;1;0
;1001091;1000159;;-;-;SCO0951;transport system permease;1;2;1;0,5;-1
;1002390;1001098;;-;-;SCO0952;solute-binding protein;1;1;1;1;0
;1002624;1003673;;+;-;SCO0953;LacI family transcriptional regulator;6;16;1;0,375;-1,415037499
1004478;1004478;1003996;1003899;-;-;SCO0954;acetyltransferase;26;39;0,364285803;0,666666667;-0,584962501
;1004710;1004534;;-;-;SCO0955;hypothetical protein;6;6;1;1;0
;1005186;1005641;;+;-;SCO0956;hypothetical protein;1;1;1;1;0
1007213;1007202;1005700;1005589;-;-;SCO0957;oxidoreductase;43;71;0,013636752;0,605633803;-0,723482365
;1008646;1007306;;-;-;SCO0958;hypothetical protein;3;5;1;0,6;-0,736965594
;1011153;1008835;;-;-;SCO0959;hypothetical protein;1;1;1;1;0
;1013830;1011212;;-;-;SCO0960;hydrolase;2;1;1;2;1
;1015250;1014030;;-;glgC;SCO0961;glucose-1-phosphate adenylyltransferase;9;9;1;1;0
;1016463;1015300;;-;-;SCO0962;glycosyl transferase;10;9;1;1,111111111;0,152003093
;1017394;1016501;;-;-;SCO0963;hypothetical protein;2;1;1;2;1
;1018138;1017707;;-;-;SCO0964;hypothetical protein;1;1;1;1;0
;1018838;1018179;;-;-;SCO0965;hypothetical protein;4;3;1;1,333333333;0,415037499
;1019903;1018944;;-;-;SCO0966;dehydratase;1;2;1;0,5;-1
;1020594;1019971;;-;-;SCO0967;reductase;3;14;1;0,214285714;-2,222392421
;1021237;1020695;;-;-;SCO0968;hypothetical protein;1;4;1;0,25;-2
;1022009;1021386;;-;-;SCO0969;reductase;2;1;1;2;1
;1022813;1022079;;-;-;SCO0970;dehydrogenase/reductase;7;3;1;2,333333333;1,222392421
1023052;1023053;1023964;1023990;+;-;SCO0971;LysR family transcriptional regulator;157;187;0,049763568;0,839572193;-0,252273711
;1024039;1024383;;+;-;SCO0972;transposase remnant;56;21;0,079139787;2,666666667;1,415037499
1024457;1024508;1025767;1025768;+;-;SCO0973;hypothetical protein;120;160;0,024119397;0,75;-0,415037499
;1027076;1025757;;-;-;SCO0974;hypothetical protein;3;6;1;0,5;-1
1027353;1027393;1028832;1028832;+;-;SCO0975;6-phosphogluconate dehydrogenase;133;71;0,707449081;1,873239437;0,905535316
