Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM10;qValue;fold;log2(fold)
;3046763;3046452;;-;-;SCO2791;hypothetical protein;5;3;1;1,666666667;0,736965594
;3475167;3474274;;-;-;SCO3170;short chain dehydrogenase;5;3;1;1,666666667;0,736965594
;4084604;4084035;;-;-;SCO3707;lipoprotein;5;3;1;1,666666667;0,736965594
;4583238;4584065;;+;-;SCO4168;oxidoreductase;5;3;1;1,666666667;0,736965594
;4790056;4790565;;+;-;SCO4376;hypothetical protein;5;3;1;1,666666667;0,736965594
;5445896;5447233;;+;-;SCO5009;secretory protein;5;3;1;1,666666667;0,736965594
;5516299;5516943;;+;-;SCO5074;dehydratase;5;3;1;1,666666667;0,736965594
;6464371;6465258;;+;-;SCO5899;hypothetical protein;5;3;1;1,666666667;0,736965594
;6496986;6496282;;-;-;SCO5928;hypothetical protein;5;3;1;1,666666667;0,736965594
;6686323;6687615;;+;-;SCO6088;solute-binding transport protein;5;3;1;1,666666667;0,736965594
;6742955;6743446;;+;-;SCO6142;hypothetical protein;5;3;1;1,666666667;0,736965594
;6790569;6791789;;+;-;SCO6185;transferase;5;3;1;1,666666667;0,736965594
;6826642;6828039;;+;-;SCO6213;hydroxydechloroatrazine ethylaminohydrolase;5;3;1;1,666666667;0,736965594
;6869725;6871062;;+;-;SCO6247;allantoinase;5;3;1;1,666666667;0,736965594
;7030354;7031664;;+;-;SCO6369;two-component sensor;5;3;1;1,666666667;0,736965594
;7095676;7096188;;+;-;SCO6426;hypothetical protein;5;3;1;1,666666667;0,736965594
;7132141;7131401;;-;-;SCO6447;NAD(P)H oxidoreductase;5;3;1;1,666666667;0,736965594
;7482906;7484102;;+;-;SCO6730;racemase;5;3;1;1,666666667;0,736965594
;7549461;7551299;;+;-;SCO6790;long chain fatty acid CoA ligase;5;3;1;1,666666667;0,736965594
;7606241;7605261;;-;-;SCO6834;thioredoxin reductase;5;3;1;1,666666667;0,736965594
;7939618;7940355;;+;-;SCO7144;ECF sigma factor;5;3;1;1,666666667;0,736965594
;8542150;8543340;;+;-;SCO7705;oxidoreductase;5;3;1;1,666666667;0,736965594
;73097;72159;;-;-;SCO0086;ribosylglycohydrolase;6;3;1;2;1
;145366;144704;;-;-;SCO0154;hypothetical protein;6;3;1;2;1
;454546;456195;;+;-;SCO0434;bifunctional PTS system maltose and glucose-specific transporter subunits IICB;6;3;1;2;1
;837541;838680;;+;-;SCO0791;hypothetical protein;6;3;1;2;1
;3264435;3266675;;+;-;SCO2997;transferase;6;3;1;2;1
;4526332;4527990;;+;-;SCO4120;hypothetical protein;6;3;1;2;1
;5162590;5162036;;-;-;SCO4749;hypothetical protein;6;3;1;2;1
;6164842;6166377;;+;-;SCO5666;gamma-aminobutyraldehyde dehydrogenase;6;3;1;2;1
;6565028;6564792;;-;-;SCO5990;hypothetical protein;6;3;1;2;1
;6812417;6814648;;+;-;SCO6199;esterase;6;3;1;2;1
;6864092;6863358;;-;-;SCO6240;hypothetical protein;6;3;1;2;1
;6946379;6945705;;-;-;SCO6286;regulatory protein;6;3;1;2;1
;6966485;6965355;;-;-;SCO6306;hypothetical protein;6;3;1;2;1
;7466175;7463830;;-;-;SCO6711;hypothetical protein;6;3;1;2;1
;8186332;8185841;;-;-;SCO7373;hypothetical protein;6;3;1;2;1
;8423870;8422299;;-;-;SCO7596;integral membrane transport protein;6;3;1;2;1
;4429648;4427069;;-;-;SCO4031;integral membrane transport protein;7;3;1;2,333333333;1,222392421
;4853044;4852634;;-;-;SCO4433;hypothetical protein;7;3;1;2,333333333;1,222392421
;5410107;5410928;;+;-;SCO4973;hypothetical protein;7;3;1;2,333333333;1,222392421
;6083772;6083101;;-;-;SCO5581;hypothetical protein;7;3;1;2,333333333;1,222392421
;6104868;6106493;;+;-;SCO5603;hypothetical protein;7;3;1;2,333333333;1,222392421
;6167695;6168888;;+;-;SCO5668;polyamine ABC transporter ATP-binding protein;7;3;1;2,333333333;1,222392421
;730984;731976;;+;-;SCO0690;oxidoreductase, molybdopterin binding subunit;8;3;1;2,666666667;1,415037499
;802797;803807;;+;-;SCO0757;phosphatase;8;3;1;2,666666667;1,415037499
;1048130;1049368;;+;-;SCO0993;hypothetical protein;8;3;1;2,666666667;1,415037499
;1430545;1431576;;+;-;SCO1353;transcriptional regulator;8;3;1;2,666666667;1,415037499
;1954383;1954009;;-;-;SCO1823;hypothetical protein;8;3;1;2,666666667;1,415037499
;3784629;3783682;;-;-;SCO3418;ABC transporter ATP-binding protein;8;3;1;2,666666667;1,415037499
;4717214;4717603;;+;-;SCO4302;hypothetical protein;8;3;1;2,666666667;1,415037499
;4787774;4787160;;-;-;SCO4372;hypothetical protein;8;3;1;2,666666667;1,415037499
;5709624;5711030;;+;-;SCO5249;nucleotide-binding protein;8;3;1;2,666666667;1,415037499
;6436613;6437788;;+;-;SCO5879;acyl-coa dehydrogenase RedW;8;3;1;2,666666667;1,415037499
;6968472;6967471;;-;-;SCO6308;hydrolase;8;3;1;2,666666667;1,415037499
;1184628;1185536;;+;-;SCO1128;hypothetical protein;9;3;1;3;1,584962501
;2024750;2023842;;-;-;SCO1889;dihydropicolinate synthase;9;3;1;3;1,584962501
;5381148;5384831;;+;-;SCO4947;nitrate reductase subunit alpha NarG3;9;3;1;3;1,584962501
;6409828;6409025;;-;-;SCO5853;hypothetical protein;9;3;1;3;1,584962501
;8185685;8185152;;-;-;SCO7372;hypothetical protein;9;3;1;3;1,584962501
;8603181;8603747;;+;-;SCO7775;hypothetical protein;9;3;1;3;1,584962501
;498238;498630;;+;-;SCO0477;hypothetical protein;10;3;1;3,333333333;1,736965594
;4008369;4009274;;+;-;SCO3630;hypothetical protein;10;3;1;3,333333333;1,736965594
;4555531;4554467;;-;-;SCO4140;phosphate ABC transporter permease;10;3;1;3,333333333;1,736965594
;6462296;6463483;;+;-;SCO5897;oxidase;10;3;1;3,333333333;1,736965594
;6964300;6963368;;-;-;SCO6304;oxidoreductase;10;3;1;3,333333333;1,736965594
;7218804;7220228;;+;-;SCO6528;integral membrane transport protein;10;3;1;3,333333333;1,736965594
;7842710;7841463;;-;rho;SCO7051;transcription termination factor Rho;10;3;1;3,333333333;1,736965594
;8061733;8060696;;-;-;SCO7251;hypothetical protein;10;3;1;3,333333333;1,736965594
;1092244;1092897;;+;-;SCO1034;TetR family transcriptional regulator;11;3;1;3,666666667;1,874469118
;4010391;4011326;;+;-;SCO3633;ABC transporter ATP-binding protein;12;3;1;4;2
;4556538;4555528;;-;-;SCO4141;phosphate ABC transporter permease;12;3;1;4;2
;331504;332253;;+;fabG;SCO0330;3-ketoacyl-ACP reductase;13;3;1;4,333333333;2,115477217
;2778973;2780259;;+;-;SCO2572;hypothetical protein;13;3;1;4,333333333;2,115477217
;8297863;8296646;;-;-;SCO7486;transcriptional regulator;14;3;1;4,666666667;2,222392421
;4613136;4614626;;+;-;SCO4204;glycosyltransferase;16;3;1;5,333333333;2,415037499
;5097181;5098476;;+;-;SCO4667;two-component system sensor kinase;19;3;8,89E-06;6,333333333;2,662965013
;908549;908340;;-;-;SCO0861;hypothetical protein;21;3;7,51E-04;7;2,807354922
;3624859;3624449;;-;-;SCO3281;hypothetical protein;23;3;8,93E-06;7,666666667;2,938599455
615151;615151;613751;;-;-;SCO0572;cytosine permease;52;3;3,48E-92;17,33333333;4,115477217
5115614;5115614;5115925;;+;-;SCO4686;hypothetical protein;56;3;6,07E-33;18,66666667;4,222392421
4623605;;;4623434;-;-;predicted RNA;-;2561;3;0;853,6666667;9,737529037
;17919;18263;;+;-;SCO0017;hypothetical protein;1;4;1;0,25;-2
;370066;370812;;+;-;SCO0365;oxidoreductase;1;4;1;0,25;-2
;1021237;1020695;;-;-;SCO0968;hypothetical protein;1;4;1;0,25;-2
;1092141;1091857;;-;-;SCO1033;hypothetical protein;1;4;1;0,25;-2
;1543064;1543432;;+;-;SCO1446;hypothetical protein;1;4;1;0,25;-2
;2148401;2148997;;+;-;SCO2007;hypothetical protein;1;4;1;0,25;-2
;2416596;2417093;;+;-;SCO2248;hypothetical protein;1;4;1;0,25;-2
;3003509;3002574;;-;-;SCO2756;hypothetical protein;1;4;1;0,25;-2
;4731672;4731490;;-;-;SCO4319;hypothetical protein;1;4;1;0,25;-2
;4750677;4750489;;-;-;SCO4335;hypothetical protein;1;4;1;0,25;-2
;4767115;4767627;;+;-;SCO4351;DNA invertase;1;4;1;0,25;-2
;4876807;4877370;;+;-;SCO4455;hypothetical protein;1;4;1;0,25;-2
;4941872;4941567;;-;-;SCO4520;hypothetical protein;1;4;1;0,25;-2
;5207217;5206750;;-;-;SCO4786;hypothetical protein;1;4;1;0,25;-2
;5677676;5678932;;+;-;SCO5219;lipoprotein;1;4;1;0,25;-2
;6934507;6936138;;+;-;SCO6278;integral membrane transport protein;1;4;1;0,25;-2
;6975194;6975283;;+;-;SCO6317;hypothetical protein;1;4;1;0,25;-2
;7418440;7418270;;-;-;SCO6679;hypothetical protein;1;4;1;0,25;-2
;8353224;8354738;;+;-;SCO7534;two component system histidine kinase;1;4;1;0,25;-2
;8471165;8471530;;+;-;SCO7642;hypothetical protein;1;4;1;0,25;-2
;8649589;8649245;;-;-;SCO7830;hypothetical protein;1;4;1;0,25;-2
;419539;420486;;+;-;SCO0398;glycosyl transferase;1;4;1;0,25;-2
;875839;877500;;+;-;SCO0828;alkaline phosphatase;1;4;1;0,25;-2
;1181857;1181366;;-;-;SCO1124;hypothetical protein;1;4;1;0,25;-2
;1444656;1443901;;-;-;SCO1367;ABC transporter ATP-binding protein;1;4;1;0,25;-2
;2576928;2578505;;+;-;SCO2405;sugar-transport ATP binding protein;1;4;1;0,25;-2
;4505576;4506940;;+;-;SCO4107;hypothetical protein;1;4;1;0,25;-2
;5437435;5437923;;+;-;SCO4999;hypothetical protein;1;4;1;0,25;-2
;5461950;5460757;;-;-;SCO5027;hypothetical protein;1;4;1;0,25;-2
;6021711;6022730;;+;-;SCO5527;hypothetical protein;1;4;1;0,25;-2
;6294128;6294394;;+;-;SCO5757;hypothetical protein;1;4;1;0,25;-2
;6899170;6900822;;+;-;SCO6272;FAD-binding protein;1;4;1;0,25;-2
;7016286;7014907;;-;-;SCO6353;two-component sensor;1;4;1;0,25;-2
;7545965;7547179;;+;-;SCO6788;acetyl-CoA acetyltransferase;1;4;1;0,25;-2
;7876051;7875374;;-;-;SCO7088;two-component system response regulator;1;4;1;0,25;-2
;7900149;7898419;;-;-;SCO7109;oxidoreductase;1;4;1;0,25;-2
;536532;537512;;+;-;SCO0503;hypothetical protein;2;4;1;0,5;-1
;593022;592306;;-;-;SCO0552;response regulator;2;4;1;0,5;-1
;697480;698811;;+;-;SCO0660;solute-binding lipoprotein;2;4;1;0,5;-1
;708993;707401;;-;-;SCO0668;flavoprotein;2;4;1;0,5;-1
;1406113;1405031;;-;-;SCO1330;fatty acid CoA ligase;2;4;1;0,5;-1
;1440840;1439866;;-;-;SCO1362;hypothetical protein;2;4;1;0,5;-1
;1933166;1933900;;+;-;SCO1805;hypothetical protein;2;4;1;0,5;-1
;2600318;2601529;;+;-;SCO2426;regulatory protein;2;4;1;0,5;-1
;2637014;2638096;;+;-;SCO2451;rod shape-determining protein MreB;2;4;1;0,5;-1
;3422071;3422199;;+;-;SCO3121;hypothetical protein;2;4;1;0,5;-1
;3675442;3675975;;+;-;SCO3323;RNA polymerase sigma factor;2;4;1;0,5;-1
;3981350;3979806;;-;-;SCO3603;potassium/proton antiporter;2;4;1;0,5;-1
;4835376;4834171;;-;-;SCO4416;monooxygenase;2;4;1;0,5;-1
;5310555;5311886;;+;-;SCO4879;hypothetical protein;2;4;1;0,5;-1
;6950002;6951537;;+;-;SCO6291;oxidase;2;4;1;0,5;-1
;6967474;6966512;;-;-;SCO6307;cyclase;2;4;1;0,5;-1
;7054118;7054684;;+;-;SCO6387;hypothetical protein;2;4;1;0,5;-1
;7671335;7672108;;+;-;SCO6907;DNA ligase;2;4;1;0,5;-1
;7972637;7972368;;-;-;SCO7174;hypothetical protein;2;4;1;0,5;-1
;8301216;8299813;;-;-;SCO7489;binding protein dependent transport lipoprotein;2;4;1;0,5;-1
;8393167;8394294;;+;-;SCO7570;isomerase;2;4;1;0,5;-1
;8544375;8544659;;+;-;SCO7707;hypothetical protein;2;4;1;0,5;-1
;8625198;8625431;;+;-;SCO7804;hypothetical protein;2;4;1;0,5;-1
;90865;90395;;-;-;SCO0109;hypothetical protein;3;4;1;0,75;-0,415037499
;791535;790561;;-;-;SCO0749;dehydratase;3;4;1;0,75;-0,415037499
;899538;902129;;+;-;SCO0854;hypothetical protein;3;4;1;0,75;-0,415037499
;920182;919901;;-;-;SCO0873;hypothetical protein;3;4;1;0,75;-0,415037499
;1068241;1066337;;-;-;SCO1011;hypothetical protein;3;4;1;0,75;-0,415037499
;1104952;1104500;;-;-;SCO1048;hypothetical protein;3;4;1;0,75;-0,415037499
;1676026;1674848;;-;-;SCO1565;glycerophosphoryl diester phosphodiesterase;3;4;1;0,75;-0,415037499
;2030157;2029207;;-;-;SCO1895;5-dehydro-4-deoxyglucarate dehydratase;3;4;1;0,75;-0,415037499
;2122775;2121378;;-;-;SCO1984;hydrolase;3;4;1;0,75;-0,415037499
;2125581;2124799;;-;-;SCO1986;hypothetical protein;3;4;1;0,75;-0,415037499
;2177792;2179321;;+;-;SCO2028;hypothetical protein;3;4;1;0,75;-0,415037499
;2930839;2929823;;-;-;SCO2686;LuxR family transcriptional regulator;3;4;1;0,75;-0,415037499
;3149049;3147985;;-;-;SCO2894;ABC transporter ATP-binding protein;3;4;1;0,75;-0,415037499
;3328209;3326959;;-;-;SCO3040;hypothetical protein;3;4;1;0,75;-0,415037499
;4065489;4066526;;+;-;SCO3682;delta fatty acid desaturase;3;4;1;0,75;-0,415037499
;4066798;4066523;;-;-;SCO3683;hypothetical protein;3;4;1;0,75;-0,415037499
;4157484;4158338;;+;-;SCO3781;hypothetical protein;3;4;1;0,75;-0,415037499
;4206249;4207097;;+;-;SCO3825;ABC-transporter transmembrane protein;3;4;1;0,75;-0,415037499
;4326866;4327165;;+;-;SCO3931;hypothetical protein;3;4;1;0,75;-0,415037499
;4492711;4491092;;-;-;SCO4093;hypothetical protein;3;4;1;0,75;-0,415037499
;4921335;4922621;;+;-;SCO4502;acetyl-CoA acetyltransferase;3;4;1;0,75;-0,415037499
;5291932;5292354;;+;-;SCO4863;hypothetical protein;3;4;1;0,75;-0,415037499
;5370069;5371559;;+;-;SCO4935;hypothetical protein;3;4;1;0,75;-0,415037499
;5777874;5776630;;-;-;SCO5304;sensor-like histidine kinase;3;4;1;0,75;-0,415037499
;5901637;5900696;;-;-;SCO5429;integral membrane transport protein;3;4;1;0,75;-0,415037499
;6487725;6487321;;-;-;SCO5919;hypothetical protein;3;4;1;0,75;-0,415037499
;6936149;6937705;;+;-;SCO6279;diaminobutyrate-pyruvate aminotransferase;3;4;1;0,75;-0,415037499
;7455008;7454355;;-;-;SCO6702;3-oxoadipate CoA-transferase subunit B;3;4;1;0,75;-0,415037499
;7531179;7532117;;+;-;SCO6773;peptidase;3;4;1;0,75;-0,415037499
;8047425;8049662;;+;-;SCO7240;Ser/Thr protein kinase;3;4;1;0,75;-0,415037499
;8074183;8075100;;+;-;SCO7264;oxidoreductase;3;4;1;0,75;-0,415037499
;8352526;8353227;;+;-;SCO7533;two-component system response regulator;3;4;1;0,75;-0,415037499
;8368594;8369616;;+;-;SCO7546;lipoprotein;3;4;1;0,75;-0,415037499
;8383428;8382232;;-;-;SCO7559;sugar hydrolase;3;4;1;0,75;-0,415037499
;8642638;8641685;;-;-;SCO7822;prolipoprotein diacylglyceryl transferase;3;4;1;0,75;-0,415037499
;272469;271768;;-;-;SCO0280;hypothetical protein;4;4;1;1;0
;318237;316975;;-;-;SCO0317;transmembrane transport protein;4;4;1;1;0
;865560;867038;;+;-;SCO0816;iron-sulfur protein;4;4;1;1;0
;903969;902743;;-;-;SCO0856;hypothetical protein;4;4;1;1;0
;1049361;1050626;;+;-;SCO0994;hypothetical protein;4;4;1;1;0
;1189481;1188324;;-;-;SCO1131;hypothetical protein;4;4;1;1;0
;1549307;1550002;;+;-;SCO1452;hypothetical protein;4;4;1;1;0
;1713855;1715099;;+;-;SCO1603;transposase;4;4;1;1;0
;2418753;2419427;;+;-;SCO2251;hypothetical protein;4;4;1;1;0
;2474986;2475702;;+;-;SCO2306;ABC transporter;4;4;1;1;0
;3015818;3014808;;-;-;SCO2764;lipoprotein;4;4;1;1;0
;3084248;3085231;;+;-;SCO2824;NAD-binding protein;4;4;1;1;0
;3200400;3198763;;-;-;SCO2943;sugar hydrolase;4;4;1;1;0
;3636856;3637587;;+;-;SCO3288;hypothetical protein;4;4;1;1;0
;3781328;3782755;;+;-;SCO3416;glutamate decarboxylase;4;4;1;1;0
;4445276;4447045;;+;-;SCO4053;transport integral membrane protein;4;4;1;1;0
;5249992;5249522;;-;-;SCO4819;hypothetical protein;4;4;1;1;0
;6695669;6694875;;-;-;SCO6095;ABC transporter ATP-binding protein;4;4;1;1;0
;7066309;7067553;;+;-;SCO6400;IS117 transposase;4;4;1;1;0
;7330247;7331275;;+;-;SCO6609;hypothetical protein;4;4;1;1;0
;8191562;8191873;;+;-;SCO7379;hypothetical protein;4;4;1;1;0
;8259604;8258333;;-;-;SCO7444;cytochrome P450 (fragment);4;4;1;1;0
;8436974;8436288;;-;-;SCO7609;esterase;4;4;1;1;0
;304026;305429;;+;-;SCO0308;hypothetical protein;5;4;1;1,25;0,321928095
;416973;418247;;+;-;SCO0396;hypothetical protein;5;4;1;1,25;0,321928095
;440190;438997;;-;-;SCO0422;two-component sensor kinase;5;4;1;1,25;0,321928095
;966843;966016;;-;-;SCO0920;acyltransferase;5;4;1;1,25;0,321928095
;1094465;1094866;;+;-;SCO1037;hypothetical protein;5;4;1;1,25;0,321928095
;1292117;1291356;;-;-;SCO1220;regulatory protein;5;4;1;1,25;0,321928095
;1848849;1849775;;+;-;SCO1729;hypothetical protein;5;4;1;1,25;0,321928095
;2025415;2024747;;-;-;SCO1890;transcriptional regulator;5;4;1;1,25;0,321928095
;2308506;2307076;;-;-;SCO2146;aminotransferase;5;4;1;1,25;0,321928095
;2367634;2366795;;-;-;SCO2200;hypothetical protein;5;4;1;1,25;0,321928095
;2929349;2927742;;-;-;SCO2685;ATP-binding protein;5;4;1;1,25;0,321928095
;3664890;3663973;;-;-;SCO3313;hypothetical protein;5;4;1;1,25;0,321928095
;3742592;3741966;;-;-;SCO3379;hypothetical protein;5;4;1;1,25;0,321928095
;4079089;4079502;;+;-;SCO3700;heavy metal reductase;5;4;1;1,25;0,321928095
;4501464;4500505;;-;-;SCO4102;MerR family transcriptional regulator;5;4;1;1,25;0,321928095
;4620040;4619432;;-;-;SCO4211;integrase, partial CDS;5;4;1;1,25;0,321928095
;4902880;4903482;;+;-;SCO4483;hypothetical protein;5;4;1;1,25;0,321928095
;5277146;5277619;;+;-;SCO4845;hypothetical protein;5;4;1;1,25;0,321928095
;6168888;6169817;;+;-;SCO5669;polyamine ABC-transporter integral memb rane protein;5;4;1;1,25;0,321928095
;6221737;6225837;;+;-;SCO5710;large Pro/Ala/Gly-rich protein;5;4;1;1,25;0,321928095
;7083950;7084972;;+;-;SCO6416;oxidoreductase;5;4;1;1,25;0,321928095
;7455790;7455008;;-;-;SCO6703;3-oxoadipate CoA-transferase subunit A;5;4;1;1,25;0,321928095
;8009646;8010506;;+;-;SCO7207;hypothetical protein;5;4;1;1,25;0,321928095
;8225904;8226962;;+;-;SCO7411;LacI family transcriptional regulator;5;4;1;1,25;0,321928095
;8602543;8603184;;+;-;SCO7774;hypothetical protein;5;4;1;1,25;0,321928095
;8643124;8642714;;-;-;SCO7823;hypothetical protein;5;4;1;1,25;0,321928095
;1374042;1373491;;-;-;SCO1298;hypothetical protein;6;4;1;1,5;0,584962501
;1812153;1811383;;-;-;SCO1692;oxidoreductase;6;4;1;1,5;0,584962501
;4069691;4070653;;+;-;SCO3688;hypothetical protein;6;4;1;1,5;0,584962501
;4550161;4551054;;+;-;SCO4135;lipoprotein;6;4;1;1,5;0,584962501
;4692106;4692777;;+;-;SCO4276;response regulatory protein;6;4;1;1,5;0,584962501
;5248573;5247215;;-;-;SCO4817;Ser/Thr protein kinase;6;4;1;1,5;0,584962501
;5525809;5527944;;+;-;SCO5084;hypothetical protein;6;4;1;1,5;0,584962501
;5886499;5885486;;-;-;SCO5416;transcriptional regulator;6;4;1;1,5;0,584962501
;5916919;5914595;;-;-;SCO5440;glycogen branching protein;6;4;1;1,5;0,584962501
;6476991;6475426;;-;-;SCO5911;oligopeptide binding protein;6;4;1;1,5;0,584962501
;6611138;6613105;;+;-;SCO6025;hypothetical protein;6;4;1;1,5;0,584962501
;6789622;6790572;;+;-;SCO6184;transferase;6;4;1;1,5;0,584962501
;6824153;6825088;;+;-;SCO6211;uricase;6;4;1;1,5;0,584962501
;6963320;6962349;;-;-;SCO6303;hydroxylase;6;4;1;1,5;0,584962501
;7091758;7092432;;+;-;SCO6422;two-component system regulatory protein;6;4;1;1,5;0,584962501
;7254532;7255569;;+;-;SCO6556;transmembrane protein;6;4;1;1,5;0,584962501
;7378070;7377777;;-;-;SCO6642;hypothetical protein;6;4;1;1,5;0,584962501
;7409680;7408463;;-;-;SCO6668;two-component sensor;6;4;1;1,5;0,584962501
;7813802;7812783;;-;-;SCO7027;LacI family transcriptional regulator;6;4;1;1,5;0,584962501
;7932929;7934395;;+;-;SCO7139;aldehyde dehydrogenase;6;4;1;1,5;0,584962501
;8607405;8606671;;-;-;SCO7779;oxidoreductase;6;4;1;1,5;0,584962501
;488614;489357;;+;-;SCO0467;hypothetical protein;7;4;1;1,75;0,807354922
;611488;610415;;-;-;SCO0568;polyprenyl synthetase;7;4;1;1,75;0,807354922
;1022813;1022079;;-;-;SCO0970;dehydrogenase/reductase;7;4;1;1,75;0,807354922
;1193209;1192607;;-;-;SCO1134;oxidoreductase, iron-sulfur binding subunit;7;4;1;1,75;0,807354922
;1987555;1986827;;-;-;SCO1854;permease;7;4;1;1,75;0,807354922
;2196012;2194858;;-;-;SCO2046;integral membrane efflux protein;7;4;1;1,75;0,807354922
;4624796;4624587;;-;-;SCO4216;hypothetical protein;7;4;1;1,75;0,807354922
;5332682;5333560;;+;-;SCO4899;hypothetical protein;7;4;1;1,75;0,807354922
;5483561;5482101;;-;-;SCO5043;hydrolase membrane protein;7;4;1;1,75;0,807354922
;5786088;5785753;;-;-;SCO5314;whiE protein VII;7;4;1;1,75;0,807354922
;6121043;6121885;;+;-;SCO5621;RNA polymerase sigma factor WhiG;7;4;1;1,75;0,807354922
;7459941;7458874;;-;ligC;SCO6707;ATP-dependent DNA ligase;7;4;1;1,75;0,807354922
;7463815;7461626;;-;-;SCO6710;glycosyl hydrolase;7;4;1;1,75;0,807354922
;8308924;8309703;;+;-;SCO7497;transcriptional regulator;7;4;1;1,75;0,807354922
;8336018;8334804;;-;-;SCO7520;hypothetical protein;7;4;1;1,75;0,807354922
;82441;81602;;-;-;SCO0098;transposase;8;4;1;2;1
;636573;637166;;+;-;SCO0595;hypothetical protein;8;4;1;2;1
;1107018;1108091;;+;-;SCO1051;hypothetical protein;8;4;1;2;1
;3666136;3665180;;-;-;SCO3314;dehydrogenase;8;4;1;2;1
;3825371;3826210;;+;-;SCO3466;transposase;8;4;1;2;1
;3826473;3827312;;+;-;SCO3467;transposase;8;4;1;2;1
;7166743;7167336;;+;-;SCO6476;adenylosuccinate lyase;8;4;1;2;1
;7676473;7675634;;-;-;SCO6910;insertion element transposase;8;4;1;2;1
;2357793;2359196;;+;-;SCO2191;oxidoreductase;9;4;1;2,25;1,169925001
;3348852;3348346;;-;-;SCO3054;hypothetical protein;9;4;1;2,25;1,169925001
;3626633;3628768;;+;-;SCO3284;hypothetical protein;9;4;1;2,25;1,169925001
;5012719;5011745;;-;-;SCO4589;aminopeptidase;9;4;1;2,25;1,169925001
;5016214;5015360;;-;-;SCO4593;hypothetical protein;9;4;1;2,25;1,169925001
;6632213;6631230;;-;-;SCO6040;lipoprotein;9;4;1;2,25;1,169925001
;6720968;6722509;;+;-;SCO6116;hypothetical protein;9;4;1;2,25;1,169925001
;4939515;4938790;;-;-;SCO4517;hypothetical protein;10;4;1;2,5;1,321928095
;4554413;4553637;;-;-;SCO4139;phosphate transporter ATP-binding protein;11;4;1;2,75;1,459431619
;7339205;7338876;;-;-;SCO6617;hypothetical protein;11;4;1;2,75;1,459431619
;8532741;8534048;;+;-;SCO7697;hydrolase;11;4;1;2,75;1,459431619
;8593351;8594052;;+;-;SCO7763;hypothetical protein;11;4;1;2,75;1,459431619
;8627355;8627077;;-;-;SCO7807;hypothetical protein;11;4;1;2,75;1,459431619
;908340;906052;;-;-;SCO0860;cation-transporting ATPase;12;4;1;3;1,584962501
;4993219;4994790;;+;-;SCO4574;NADH dehydrogenase subunit M;12;4;1;3;1,584962501
;5249310;5248570;;-;-;SCO4818;hypothetical protein;12;4;1;3;1,584962501
;3811392;3811703;;+;-;SCO3451;hypothetical protein;14;4;1;3,5;1,807354922
;8228871;8229902;;+;-;SCO7413;short chain dehydrogenase;14;4;1;3,5;1,807354922
;4759042;4759623;;+;-;SCO4345;hypothetical protein;15;4;1;3,75;1,906890596
;5117928;5118521;;+;-;SCO4691;hypothetical protein;15;4;1;3,75;1,906890596
;8081558;8081175;;-;-;SCO7272;isomerase;15;4;1;3,75;1,906890596
;6822308;6821469;;-;-;SCO6206;oxidoreductase;17;4;1;4,25;2,087462841
;7171563;7170517;;-;-;SCO6481;hypothetical protein;23;4;2,06E-05;5,75;2,523561956
;613754;612426;;-;-;SCO0571;hypothetical protein;33;4;6,18E-20;8,25;3,044394119
;7896424;7896690;;+;-;SCO7106;hypothetical protein;1;5;1;0,2;-2,321928095
;8445701;8446105;;+;-;SCO7619;anti sigma factor antagonist;1;5;1;0,2;-2,321928095
;888805;890367;;+;-;SCO0841;oxidoreductase;1;5;1;0,2;-2,321928095
